172:sh600828,2026-04-01,2026-04-03,2026-04-13,4.9500,5.3000,ADAPTIVE_MA_SUPPORT,持仓到期,0.0413,0.0654,0.0000,5,-0.0368,5.1648,4.7344,184.4000,150,22,0,0.4604,0,0.0394,-0.1538
173:sz002658,2026-04-01,2026-04-02,2026-04-13,8.0000,8.5500,ADAPTIVE_MA_SUPPORT,持仓到期,0.0243,0.0390,-0.0233,6,-0.0321,8.4621,7.7885,184.3000,240,5,0,0.4013,0,0.0258,-0.1539
177:sh000685,2026-04-01,2026-04-02,2026-04-13,2557.7400,2954.3100,ADAPTIVE_MA_SUPPORT,持仓到期,0.1264,0.1493,0.0000,6,-0.0389,2674.6065,2461.7025,183.5000,150,9,0,0.2048,0,0.0461,-0.0568
179:sz000902,2026-04-01,2026-04-03,2026-04-13,15.2100,16.2300,ADAPTIVE_MA_SUPPORT,持仓到期,0.0329,0.0597,-0.0069,5,-0.0287,15.7684,14.5133,183.1000,150,9,0,0.2393,0,0.0224,-0.1155
180:sz000777,2026-04-01,2026-04-07,2026-04-13,21.2500,22.8400,ADAPTIVE_MA_SUPPORT,持仓到期,0.0526,0.0690,0.0000,4,-0.0268,21.9552,20.1256,182.2000,150,26,0,0.2226,0,0.0154,-0.1433
182:sz002961,2026-04-01,2026-04-07,2026-04-13,21.0400,23.2000,ADAPTIVE_MA_SUPPORT,持仓到期,0.0688,0.0972,0.0000,4,-0.0454,22.1502,20.3870,182.1000,240,4,0,0.2677,0,0.0375,-0.2000
183:sz000059,2026-04-01,2026-04-07,2026-04-13,5.0600,5.5000,ADAPTIVE_MA_SUPPORT,持仓到期,0.0560,0.0776,0.0000,4,-0.0227,5.2032,4.7696,182.0000,150,40,0,0.2730,0,0.0055,-0.1087
184:sz002546,2026-04-01,2026-04-07,2026-04-13,8.5900,9.1600,ADAPTIVE_MA_SUPPORT,持仓到期,0.0402,0.0599,0.0000,4,-0.0215,8.8224,8.0872,181.7000,60,19,0,0.3499,0,0.1204,-0.1196
186:sz300140,2026-04-01,2026-04-02,2026-04-13,6.1600,7.0400,ADAPTIVE_MA_SUPPORT,持仓到期,-0.0468,0.0118,-0.0739,6,-0.0200,6.7872,6.2216,181.5000,90,27,0,0.1955,0,0.0352,-0.1314
187:sh600328,2026-04-01,2026-04-03,2026-04-13,8.0900,9.0700,ADAPTIVE_MA_SUPPORT,持仓到期,0.0860,0.1156,0.0000,5,-0.0419,8.4864,7.7792,181.3000,90,22,0,0.2031,0,0.0399,-0.1731
188:sz000959,2026-03-26,2026-04-14,2026-04-21,4.5000,4.9800,ADAPTIVE_MA_SUPPORT,持仓到期,-0.0129,0.0522,-0.0237,5,-0.0200,4.7034,4.3290,181.3000,150,8,0,0.2494,0,0.0278,-0.1509
192:sh601890,2026-04-01,2026-04-07,2026-04-13,9.8900,10.5700,ADAPTIVE_MA_SUPPORT,持仓到期,0.0431,0.0581,0.0000,4,-0.0226,10.2208,9.4073,180.8000,240,8,0,0.4084,0,0.0144,-0.1491
193:sh688033,2026-04-01,2026-04-02,2026-04-13,7.9700,8.5300,ADAPTIVE_MA_SUPPORT,持仓到期,0.0389,0.0601,-0.0095,6,-0.0200,8.2108,7.5573,180.6000,90,9,0,0.5051,0,0.0609,-0.1969
195:sz002067,2026-04-01,2026-04-08,2026-04-13,4.5400,4.9700,ADAPTIVE_MA_SUPPORT,持仓到期,0.0098,0.0455,-0.0071,3,-0.0406,4.9546,4.5602,180.4000,240,6,0,0.2534,0,0.0194,-0.0896
196:sz002235,2026-04-01,2026-04-13,2026-04-13,9.5700,10.5700,ADAPTIVE_MA_SUPPORT,持仓到期,0.0075,0.0000,0.0000,0,-0.0207,9.8208,9.0024,180.2000,90,11,0,0.1387,0,0.0696,-0.1202
198:sz002121,2026-04-01,2026-04-02,2026-04-13,7.2900,7.9500,ADAPTIVE_MA_SUPPORT,持仓到期,0.0134,0.0331,-0.0418,6,-0.0220,7.7787,7.1595,180.0000,200,3,0,0.3352,0,0.0525,-0.1719
203:sz300684,2026-04-01,2026-04-02,2026-04-13,46.9400,53.9800,ADAPTIVE_MA_SUPPORT,持仓到期,0.1326,0.1443,-0.0037,6,-0.0308,48.6721,44.7978,178.9000,120,8,0,0.2533,0,0.0453,-0.1227
208:sh603171,2026-04-01,2026-04-03,2026-04-13,48.4200,52.3100,ADAPTIVE_MA_SUPPORT,持仓到期,0.0234,0.0750,-0.0011,5,-0.0591,51.7173,47.6005,178.5000,240,9,0,0.6031,0,0.0103,-0.0840
209:sz002173,2026-04-01,2026-04-07,2026-04-13,23.6500,26.6000,ADAPTIVE_MA_SUPPORT,持仓到期,0.0689,0.0773,0.0000,4,-0.0308,24.4224,22.3872,178.3000,120,15,0,0.3178,0,0.0294,-0.1941
210:sh600258,2026-04-01,2026-04-07,2026-04-13,14.7600,16.1200,ADAPTIVE_MA_SUPPORT,持仓到期,0.0206,0.0590,-0.0056,4,-0.0378,15.4272,14.1416,178.2000,120,33,0,0.1274,0,0.0116,-0.0888
217:sh600623,2026-04-01,2026-04-08,2026-04-13,8.8700,10.3900,ADAPTIVE_MA_SUPPORT,持仓到期,0.0769,0.1023,0.0000,3,-0.0200,9.6178,8.8523,177.1000,60,5,0,0.2808,0,0.1109,-0.1375
219:sh603926,2026-04-01,2026-04-02,2026-04-13,17.7300,18.6400,ADAPTIVE_MA_SUPPORT,持仓到期,0.0086,0.0485,-0.0027,6,-0.0200,18.1402,16.6963,176.5000,150,8,0,0.5624,0,0.0489,-0.0786
220:sz300471,2026-04-01,2026-04-02,2026-04-13,12.3800,13.4800,ADAPTIVE_MA_SUPPORT,持仓到期,0.0432,0.0645,-0.0223,6,-0.0308,13.0650,12.0250,176.5000,150,9,0,0.3205,0,0.0270,-0.1783
226:sz002426,2026-04-01,2026-04-03,2026-04-13,3.3000,3.6700,ADAPTIVE_MA_SUPPORT,持仓到期,0.1036,0.1066,0.0000,5,-0.0323,3.4272,3.1416,175.2000,200,27,0,0.3476,0,0.0328,-0.2324
232:sz002164,2026-04-01,2026-04-07,2026-04-13,11.7600,13.8500,ADAPTIVE_MA_SUPPORT,持仓到期,0.1033,0.1719,0.0000,4,-0.0200,12.0600,11.1000,174.5000,240,9,0,0.2322,0,0.0255,-0.0613
233:sz300690,2026-04-01,2026-04-08,2026-04-13,27.9200,31.0000,ADAPTIVE_MA_SUPPORT,持仓到期,0.0420,0.0489,0.0000,3,-0.0349,30.2103,27.8055,174.4000,240,6,0,0.4151,0,0.0318,-0.2793
234:sh600262,2026-04-01,2026-04-03,2026-04-13,23.5400,26.8100,ADAPTIVE_MA_SUPPORT,持仓到期,0.0704,0.1285,-0.0092,5,-0.0323,24.5521,22.5978,174.4000,240,9,0,0.4419,0,0.0237,-0.1130
237:sh688147,2026-04-01,2026-04-02,2026-04-13,60.6000,69.9100,ADAPTIVE_MA_SUPPORT,持仓到期,0.0758,0.1361,-0.0152,6,-0.0774,66.7018,61.3923,173.0000,120,9,0,0.4766,0,0.0600,-0.1078
239:sh603070,2026-04-01,2026-04-03,2026-04-13,13.9500,15.2700,ADAPTIVE_MA_SUPPORT,持仓到期,0.0686,0.0908,-0.0035,5,-0.0200,14.2848,13.0944,172.9000,60,24,0,0.2079,0,0.0621,-0.0926
244:sh603011,2026-04-01,2026-04-07,2026-04-13,19.8600,21.5500,ADAPTIVE_MA_SUPPORT,持仓到期,0.0592,0.0797,0.0000,4,-0.0520,21.0547,19.3788,172.4000,200,9,0,0.3585,0,0.0407,-0.1479
248:sh600732,2026-04-01,2026-04-02,2026-04-13,13.6700,16.0600,ADAPTIVE_MA_SUPPORT,持仓到期,0.1297,0.1447,-0.0256,6,-0.0412,14.6328,13.4680,172.0000,120,6,0,0.0828,0,-0.0087,-0.0813
249:sz000875,2026-04-01,2026-04-03,2026-04-13,6.0100,6.6800,ADAPTIVE_MA_SUPPORT,持仓到期,0.0960,0.1060,0.0000,5,-0.0306,6.2304,5.7112,171.9000,90,22,0,0.2904,0,0.0487,-0.1518
253:sh601700,2026-04-01,2026-04-02,2026-04-13,5.0200,5.3500,ADAPTIVE_MA_SUPPORT,持仓到期,0.0153,0.0329,-0.0179,6,-0.0200,5.2159,4.8008,171.3000,200,9,0,0.3832,0,0.0280,-0.1498
254:sz002585,2026-04-01,2026-04-03,2026-04-13,6.4500,7.0100,ADAPTIVE_MA_SUPPORT,持仓到期,0.0583,0.0752,0.0000,5,-0.0312,6.6912,6.1336,171.0000,90,30,0,0.1956,0,0.0535,-0.1630
255:sh603986,2026-04-01,2026-04-02,2026-04-13,243.0800,269.8400,ADAPTIVE_MA_SUPPORT,持仓到期,0.0620,0.0932,-0.0152,6,-0.0395,256.9785,236.5225,171.0000,90,5,0,0.2951,0,0.0474,-0.1871
256:sh688283,2026-04-01,2026-04-03,2026-04-13,37.2200,40.1000,ADAPTIVE_MA_SUPPORT,持仓到期,0.0381,0.0720,0.0000,5,-0.0345,38.7427,35.6587,171.0000,150,8,0,0.5385,0,0.0464,-0.1205
