108:sz300291,2026-04-01,,,6.2900,6.9700,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,6.4032,5.8696,192.7000,200,18,0,0.5697,0,0.0358,-0.1120
110:sz300170,2026-04-01,,,18.2800,20.7800,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,18.6240,17.0720,192.5000,240,31,0,0.4988,0,0.0090,-0.1587
111:sz002034,2026-04-01,,,16.6500,19.1800,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,16.4736,15.1008,192.4000,60,37,0,0.1183,0,0.0353,-0.0743
113:sz002868,2026-04-01,,,36.2800,40.2800,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,36.2976,33.2728,192.0000,60,31,0,0.1823,0,0.0342,-0.0939
116:sz002785,2026-04-01,,,37.9000,41.0500,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,37.4880,34.3640,191.6000,120,12,0,0.3060,0,0.0472,-0.1323
117:sz002647,2026-04-01,,,8.4800,10.4100,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,8.5525,7.8718,191.5000,90,7,0,0.2509,0,0.0645,-0.1198
118:sh688800,2026-04-01,,,80.8700,90.9000,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,80.6208,73.9024,191.5000,90,20,0,0.3038,0,0.0394,-0.1515
119:sz000929,2026-04-01,,,8.7500,9.9300,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,8.8992,8.1576,191.4000,120,29,0,0.2046,0,0.0280,-0.1089
120:sz002872,2026-04-01,,,4.8800,5.2400,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,4.8864,4.4792,191.3000,120,29,0,0.1066,0,0.0104,-0.0515
121:sz002258,2026-04-01,,,14.1400,15.2400,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,14.1792,12.9976,191.0000,90,28,0,0.2224,0,0.0394,-0.1112
123:sh600603,2026-04-01,,,6.5800,7.0900,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,6.6336,6.0808,190.9000,60,16,0,0.1970,0,0.0436,-0.1573
125:sh688580,2026-04-01,,,51.0000,59.9500,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,51.4080,47.1240,190.2000,90,27,0,0.2241,0,0.0225,-0.1116
128:sh688548,2026-04-01,,,22.1200,24.8000,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,21.1008,19.3424,189.7000,60,11,0,0.3648,0,0.1849,-0.1349
129:sz002880,2026-04-01,,,26.4300,27.8900,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,26.8416,24.6048,189.6000,200,15,0,0.2084,0,-0.0001,-0.1078
132:sh600452,2026-04-01,,,10.6800,11.8000,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,10.7520,9.8560,189.3000,90,12,0,0.5000,0,0.0806,-0.2224
135:sz002623,2026-04-01,,,20.9500,22.3800,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,20.9760,19.2280,188.3000,90,16,0,0.5536,0,0.0354,-0.1163
136:sz002195,2026-04-01,,,8.5100,9.3200,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,8.5536,7.8408,187.9000,90,20,0,0.2533,0,0.0534,-0.1326
137:sz001218,2026-04-01,,,23.7100,25.4900,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,24.0576,22.0528,187.9000,60,16,0,0.1123,0,0.0366,-0.1137
139:sh600100,2026-04-01,,,7.6600,8.1700,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,7.7472,7.1016,187.8000,240,15,0,0.2408,0,0.0037,-0.1134
140:sz002259,2026-04-01,,,5.0200,5.5800,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,4.9056,4.4968,187.6000,60,24,0,0.2549,0,0.1101,-0.0792
142:sz002151,2026-04-01,,,35.7200,38.4500,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,35.3664,32.4192,187.5000,150,11,0,0.3687,0,0.0434,-0.2166
144:sh688273,2026-04-01,,,37.0400,44.9600,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,37.8624,34.7072,187.5000,200,14,0,0.2916,0,0.0369,-0.2048
148:sz002414,2026-04-01,,,12.6700,13.8200,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,13.0047,11.9695,187.0000,200,8,0,0.4389,0,0.0379,-0.0978
150:sh603638,2026-04-01,,,19.1500,20.7400,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,19.0944,17.5032,186.7000,150,27,0,0.2997,0,0.0146,-0.0886
151:sz000581,2026-04-01,,,19.9500,21.3200,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,19.9296,18.2688,186.7000,240,32,0,0.2524,0,-0.0031,-0.1384
152:sh600888,2026-04-01,,,7.8100,8.5600,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,7.9897,7.3538,186.5000,200,9,0,0.2762,0,0.0223,-0.1560
153:sh601880,2026-04-01,,,1.6100,1.7300,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,1.5840,1.4520,186.5000,200,34,0,0.1116,0,0.0130,-0.0782
154:sz300206,2026-04-01,,,12.9000,15.0300,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,12.9792,11.8976,186.5000,150,30,0,0.1817,0,0.0120,-0.1017
156:sh601121,2026-04-01,,,7.1400,7.7500,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,7.1808,6.5824,186.3000,150,11,0,0.2409,0,0.0220,-0.1104
157:sz000636,2026-04-01,,,18.4100,20.6800,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,18.4800,16.9400,186.0000,90,21,0,0.4287,0,0.0503,-0.1506
159:sz002452,2026-04-01,,,9.8500,10.6600,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,9.9264,9.0992,185.9000,60,18,0,0.2665,0,0.1148,-0.1351
160:sz002054,2026-04-01,,,8.1600,8.7500,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,8.1024,7.4272,185.9000,120,23,0,0.4319,0,0.0472,-0.0780
161:sh688689,2026-04-01,,,31.8000,37.4800,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,30.7968,28.2304,185.7000,60,30,0,0.2458,0,0.0796,-0.1895
162:sh601096,2026-04-01,,,5.4400,5.8100,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,5.3664,4.9192,185.6000,60,23,0,0.3160,0,0.1273,-0.1217
163:sz002380,2026-04-01,,,30.0600,35.6800,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,30.9888,28.4064,185.6000,60,27,0,0.3320,0,0.0928,-0.1498
