group,stock_code,t0_date,buy_price,fine_score,status,entry_price,entry_day,stop_loss,tp1,tp2,median,upper,lower,exit_price,exit_reason,trigger_signal,pnl_pct,mfe,mae,hold_days,month,future_mfe_raw,hold_return_raw
operable_filtered,sh603007,2025-03-28 00:00:00,5.56,0.7657077731123031,traded,4.73,4.0,6.62079780070325,7.253201199616409,7.3648017994246135,7.03,7.253201199616409,6.806798800383591,4.49,dynamic_stop,D4,-0.05073995771670192,0.0,-0.05073995771670194,1.0,2025-03,0.0,-0.1690647482014388
operable_filtered,sh605100,2025-03-31 00:00:00,16.32093477735406,0.6334554964042481,traded,15.566901953011712,2.0,15.950259808533215,18.87554978242466,19.39177742487609,17.843094497521797,18.87554978242466,16.810639212618934,14.321549796770775,dynamic_stop,D4,-0.07999999999999996,0.02308736985061117,-0.1027614305115437,1.0,2025-03,0.0118895966029723,-0.0708117443868738
operable_filtered,bj920002,2025-03-31 00:00:00,94.82450811013828,0.6054002537151518,traded,89.57115720005025,2.0,99.86969649015865,129.23540303425878,134.41758654204116,118.87103601869403,129.23540303425878,108.50666900312928,84.3381287306202,dynamic_stop,D4,-0.05842314237095869,0.0323312535450936,-0.24560408394781622,1.0,2025-03,0.5131634819532906,0.2965602228889843
operable_filtered,sh603949,2025-03-31 00:00:00,25.52966536621001,0.5975779066835749,traded,16.957589264401804,6.0,15.970244722586765,20.682885775229927,21.514528313931663,19.01960069782646,20.682885775229927,17.35631562042299,17.37981065315066,dynamic_stop,D2,0.024898668210769914,0.11291256514186444,-0.00289519397799654,5.0,2025-03,0.0,-0.2771244394618833
operable_filtered,sh688393,2025-03-31 00:00:00,35.372649985236656,0.5108544257661063,traded,30.731663107442778,6.0,33.148590405010324,37.137499105377564,37.84142417014826,35.729648975836184,37.137499105377564,34.321798846294804,29.749915883294072,dynamic_stop,D4,-0.03194578896418199,0.06163278476928029,-0.03194578896418202,1.0,2025-03,0.0793383795906923,-0.0846649845808803
operable_filtered,bj920689,2025-04-01 00:00:00,45.635553976151,0.6895420343555342,traded,32.82574429440101,4.0,34.23648063873671,49.69192259503394,52.41935352849815,44.237060728105504,49.69192259503394,38.78219886117707,40.39120429598042,initial_stop,,0.23047337278106528,0.37573964497041434,-0.01390532544378699,5.0,2025-04,0.0262881177707674,-0.0715045754415832
operable_filtered,sh605208,2025-04-02 00:00:00,11.268609819837591,0.7088602486536947,traded,10.424705119673543,1.0,14.03087247782717,15.500473058413355,15.75981433734033,14.981790500559407,15.500473058413355,14.46310794270546,9.590728710099661,dynamic_stop,D4,-0.07999999999999985,0.013333333333333483,-0.1000000000000001,1.0,2025-04,0.2329004329004327,0.2158590308370047
operable_filtered,bj920305,2025-04-07 00:00:00,22.35,0.615584852556303,traded,22.59,1.0,30.34487364449094,34.448250739368575,35.17237610905286,33.0,34.448250739368575,31.55174926063142,27.49,dynamic_stop,D4,0.2169101372288622,0.2965914121292607,-0.04293935369632576,1.0,2025-04,0.3318284424379234,-0.4357941834451901
operable_filtered,bj920305,2025-04-08 00:00:00,22.59,0.7816457809387509,traded,27.49,1.0,29.38884095188856,33.53245038987897,34.26367558481845,32.07,33.53245038987897,30.607549610121033,26.4,dynamic_stop,D4,-0.03965078210258277,0.06547835576573302,-0.04874499818115678,1.0,2025-04,0.2765036780614454,-0.447543160690571
operable_filtered,bj920190,2025-04-08 00:00:00,22.831298696732805,0.7363425631644377,traded,28.14274665743106,1.0,33.58354250911562,37.1357071586477,37.76255974385924,35.88200198822461,37.1357071586477,34.62829681780152,26.75542816023376,dynamic_stop,D4,-0.04929577464788726,0.08098591549295782,-0.0492957746478872,1.0,2025-04,0.497504159733777,0.4661458333333337
operable_filtered,bj920810,2025-04-08 00:00:00,9.485714285714286,0.7270059705769606,traded,11.285714285714286,1.0,10.79560902470583,15.339408064446172,16.141254953812116,13.735714285714286,15.339408064446172,12.1320205069824,11.428571428571429,dynamic_stop,D4,0.012658227848101111,0.131645569620253,-0.010759493670886116,1.0,2025-04,1.0367647058823528,0.7266566265060241
operable_filtered,bj920639,2025-04-08 00:00:00,7.21,0.6689150510660705,traded,8.43,1.0,7.7556,9.482385519150167,10.02857827872525,8.39,9.482385519150167,7.297614480849834,9.482385519150167,initial_tp,,0.12483813987546477,0.1459074733096086,0.0,6.0,2025-04,0.3104838709677417,0.205270457697642
operable_filtered,bj920508,2025-04-08 00:00:00,21.076887340301976,0.6319874083297686,traded,24.523422377080916,1.0,26.733761239323865,30.654473949000764,31.34636442717904,29.27069299264421,30.654473949000764,27.886912036287658,25.02051877661634,dynamic_stop,D4,0.020270270270270174,0.09054054054054049,-0.015202702702702802,1.0,2025-04,0.4608187134502923,0.3639937106918238
operable_filtered,bj920570,2025-04-08 00:00:00,28.788952034553304,0.6085110161933148,traded,33.95899067969993,1.0,35.52961496333022,47.6105528665164,49.74248308472573,43.34669243009775,47.6105528665164,39.08283199367909,33.36942486928847,dynamic_stop,D4,-0.01736111111111116,0.08547008547008557,-0.030982905982905925,1.0,2025-04,0.4236302418120599,0.3620037807183365
operable_filtered,bj920810,2025-04-09 00:00:00,11.285714285714286,0.7932270315311145,traded,11.428571428571429,1.0,10.710848491866344,15.253173549891086,16.05476032483663,13.65,15.253173549891086,12.046826450108915,12.542857142857143,dynamic_stop,D4,0.09749999999999992,0.1174999999999999,-0.00062499999999992,2.0,2025-04,0.7756410256410255,0.4873417721518984
operable_filtered,bj920924,2025-04-09 00:00:00,26.504268041506045,0.7918623551612547,traded,27.112530024399906,2.0,25.855657610124243,31.034304365019807,31.948183204119026,29.206546686821373,31.034304365019807,27.378789008622938,27.222216611479123,dynamic_stop,D4,0.0040456050018387035,0.05921294593600575,-0.051121735932328126,2.0,2025-04,0.2578664620107445,0.188487584650113
operable_filtered,bj920407,2025-04-18 00:00:00,17.925404061334433,1.0746203516962154,traded,16.31671395326596,7.0,15.404439367249052,18.436240031219544,18.971263677802572,17.36619273805349,18.436240031219544,16.296145444887433,18.436240031219544,initial_tp,,0.12989907673961154,0.17370892018779335,-0.023474178403755853,1.0,2025-04,0.1396338867603235,-0.02008547008547
operable_filtered,bj920152,2025-04-21 00:00:00,21.0,0.978203970881616,traded,18.8,6.0,18.220581320602303,21.40331927967147,21.964978919507207,20.28,21.40331927967147,19.15668072032853,21.40331927967147,initial_tp,,0.1384744297697591,0.15212765957446805,0.0,5.0,2025-04,0.0248243559718968,-0.0738095238095238
operable_filtered,bj920204,2025-04-22 00:00:00,19.949664427530045,0.6540856972304389,traded,17.825025165998095,5.0,17.037334682576535,20.089136844995913,20.627690167775803,19.012030199436133,20.089136844995913,17.934923553876352,19.979588924171342,initial_stop,,0.12087297146054854,0.15556799104644642,-0.005595970900951293,2.0,2025-04,0.1293188548864756,0.0685
operable_filtered,bj920703,2025-04-24 00:00:00,17.332567529935954,0.7861221612091867,traded,16.875522138680036,3.0,16.00505266495526,18.132734241686894,18.508207461110125,17.381787802840435,18.132734241686894,16.630841363993977,17.438039543302704,initial_stop,,0.033333333333333215,0.07375000000000004,0.0,9.0,2025-04,0.1020408163265305,0.0819472616632861
operable_filtered,sz003032,2025-04-28 00:00:00,4.94,0.7713660492833824,traded,5.3,1.0,6.221287384010529,6.961115972357893,7.091673958536839,6.7,6.961115972357893,6.438884027642107,5.3,dynamic_stop,D4,0.0,0.03773584905660381,-0.00943396226415091,1.0,2025-04,0.2707509881422925,0.2388663967611335
operable_filtered,sz002231,2025-05-06 00:00:00,2.9,0.6943701370636651,traded,2.93,2.0,4.376348263088659,4.922900947406187,5.019351421109279,4.73,4.922900947406187,4.537099052593814,3.03,dynamic_stop,D4,0.03412969283276435,0.08191126279863473,-0.013651877133105813,1.0,2025-05,0.2344827586206896,0.1344827586206898
operable_filtered,bj920305,2025-05-06 00:00:00,12.89,0.6506303450364537,traded,13.63,1.0,24.159583369037165,29.291136344161547,30.19670451624232,27.48,29.291136344161547,25.668863655838454,13.71,dynamic_stop,D4,0.005869405722670695,0.06236243580337488,-0.02274394717534853,1.0,2025-05,0.132134480062549,-0.0535298681148177
