signal_idx,stock_code,t0_date,buy_price,fine_score,operable_score,status,pipeline_stage,trend,structure_strength,atr,n_supports,n_resistances,fused_supports_count,top_support_source,top_support_confidence,top_support_price,realtime_style,entry_price,entry_day_idx,entry_type,confirmation_type,entry_confidence,support_used_price,support_used_type,initial_stop,stop_reason,initial_tp,tp_levels,exit_date,exit_price,exit_reason,trigger_signal,total_pnl_pct,weighted_pnl_pct,total_hold_days,month,hold_return,future_mfe,filter_reason,shallow_features
996,sh603398,2025-05-14 00:00:00,5.05,0.9179093764316372,0.2160609244539806,filtered,structure_filter,DOWN,0.049999999999999996,0.4481302939519561,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.1287128712871286,0.1185468451242828,下降趋势中不做多 (趋势: DOWN),
997,bj920077,2025-05-14 00:00:00,14.5,0.9056890347608738,0.2419470201856432,filtered,structure_filter,DOWN,0.41666666666666663,0.8335728467121781,4.0,0.0,5.0,ma60_washed,0.9,12.385,,,,,,,,,,,,,,,,,,,,2025-05,-0.0358620689655172,0.1772575250836121,下降趋势中不做多 (趋势: DOWN),
998,bj920171,2025-05-14 00:00:00,32.3,0.8220639348308612,0.28106372435180454,traded,completed,RANGE,0.575,3.0481466951753102,4.0,1.0,5.0,ma60_washed,0.9,29.261833333333335,deep_pullback,29.75,2.0,pullback,long_lower_shadow,0.7662500000000001,29.261833333333335,ma60_washed,27.37,"形态止损: washout, 支撑 29.26 下方 0.75xATR=2.29 (被硬性止损 8% 截断)",39.6,"[36.0, 39.6]",5,30.0,dynamic_stop,D2,0.008403361344537785,0.008403361344537785,3.0,2025-05,0.0959752321981424,0.0643021914648211,,
999,bj920706,2025-05-14 00:00:00,21.646783782800405,0.7882403823067864,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.1428458352678735,0.0653043091959129,,
1000,bj920271,2025-05-14 00:00:00,17.741913580246916,0.7128542389194619,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.0016648168701445,0.0990099009900991,,
1001,bj920363,2025-05-14 00:00:00,14.552413523216444,0.6665011018946125,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,0.2978630614914959,0.3834329632792483,,
1002,bj920026,2025-05-14 00:00:00,21.737161129575647,0.6620606240916997,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.0171743357096565,0.0069291338582675,,
1003,bj920770,2025-05-14 00:00:00,19.03847779643964,0.6411951248965432,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.0542797494780793,0.0071138211382113,,
1004,sz002076,2025-05-14 00:00:00,1.98,0.6189394803815663,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.0757575757575756,0.0717948717948717,,
1005,bj920957,2025-05-14 00:00:00,17.585362694300517,0.6136412217235845,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.0723163841807909,0.1420118343195267,,
1006,bj920169,2025-05-15 00:00:00,35.49277108433735,1.295692905960105,0.22341278152108082,expired,entry_expired,UP,0.7749999999999999,4.488953183245895,3.0,0.0,4.0,ma60_washed,0.9,17.769482429718874,,,,,,,,,,,,,,,,,,,,2025-05,0.1213551037034521,0.1600204378923706,,
1007,bj920876,2025-05-15 00:00:00,39.74540682414698,1.1071978125925912,0.23441030266204044,traded,completed,UP,0.875,4.058665326404167,4.0,1.0,5.0,ma60_washed,0.9,30.384706911636044,deep_pullback,32.584251968503935,7.0,pullback,bullish_candle,0.90125,32.23517060367454,swing_low,29.97751181102362,"形态止损: washout, 支撑 32.24 下方 0.75xATR=3.04 (被硬性止损 8% 截断)",47.164881889763784,"[42.8772, 47.1649]",8,31.965879265091857,dynamic_stop,D4,-0.01897765534129181,-0.01897765534129181,1.0,2025-05,-0.1457967377666249,0.06390243902439,,
1008,bj920519,2025-05-15 00:00:00,16.469321097063034,1.0979105388867505,0.23754914393170554,expired,entry_expired,UP,0.7749999999999999,1.3207231781413236,3.0,0.0,4.0,ma60_washed,0.9,12.422489700263895,,,,,,,,,,,,,,,,,,,,2025-05,-0.1171224732461356,0.0,,
1009,bj920706,2025-05-15 00:00:00,21.83364834067101,1.0875298769687598,0.25156293250893197,traded,completed,UP,0.6749999999999999,1.6655941593388186,2.0,0.0,3.0,ma60_washed,0.9,18.95577023318482,deep_pullback,20.122362389645446,6.0,pullback,bullish_candle,0.83125,19.619795078740815,ma_ma20,18.512573398473812,"形态止损: washout, 支撑 19.62 下方 0.75xATR=1.25 (被硬性止损 8% 截断)",24.146834867574533,"[22.1346, 24.1468]",8,20.260052063865896,dynamic_stop,D4,0.006842619745845768,0.006842619745845768,2.0,2025-05,-0.1583706653393066,0.0,,
1010,sz002693,2025-05-15 00:00:00,7.22,1.083246066420105,0.27494122608222177,filtered,structure_filter,DOWN,0.0,0.5935015467264918,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2025-05,0.0263157894736842,0.3715529753265603,下降趋势中不做多 (趋势: DOWN),
1011,bj920957,2025-05-15 00:00:00,16.214300518134714,0.7827740999459731,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.0312499999999998,0.0335066435586366,,
1012,bj920077,2025-05-15 00:00:00,15.25,0.7697584303316085,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.0760655737704918,0.1176092544987146,,
1013,sz300946,2025-05-15 00:00:00,55.75349838454978,0.7614216934585144,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.1598386734179341,0.2777160322311753,,
1014,bj920571,2025-05-15 00:00:00,12.870259481037923,0.742884086329564,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,0.0007692307692308,0.0752047654504841,,
1015,bj920123,2025-05-15 00:00:00,26.24882666129532,0.7038886433957773,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.2543349920444495,0.0,,
1016,sh603398,2025-05-15 00:00:00,5.17,0.6785031181239544,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.1063829787234041,0.125,,
1017,sh603332,2025-05-15 00:00:00,14.99155555190462,0.6603098098764191,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,0.1119593255205688,0.3786090175452372,,
1018,bj920970,2025-05-15 00:00:00,8.98,0.6571271168379194,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,0.0133630289532293,0.0987791342952275,,
1019,bj920304,2025-05-15 00:00:00,15.71039178460028,0.6555891607213737,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.0183717301691259,0.0366586538461537,,
1020,bj920275,2025-05-15 00:00:00,11.392614402232994,0.6156505236119295,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.0331678113012106,0.2195744680851064,,
1021,sz002651,2025-05-15 00:00:00,12.136623374105016,0.5814717529033337,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.05327868852459,0.2104037267080745,,
1022,bj920169,2025-05-16 00:00:00,38.88253012048192,1.3883137465958644,0.25088148915934866,filtered,structure_filter,UP,0.6749999999999999,4.8501931604195345,2.0,1.0,3.0,ma60_washed,0.9,18.16329267068273,,,,,,,,,,,,,,,,,,,,2025-05,0.2010535285459758,0.2787206782556428,上方空间不足: 阻力 0.8% vs 支撑 41.9%,
1023,bj920876,2025-05-16 00:00:00,40.892388451443566,1.1119333140705498,0.26698381017760575,traded,completed,UP,0.875,4.0521031254032955,3.0,2.0,4.0,ma60_washed,0.9,30.590997375328083,deep_pullback,32.584251968503935,6.0,pullback,bullish_candle,0.90125,32.12271653543307,swing_low,29.97751181102362,"形态止损: washout, 支撑 32.12 下方 0.75xATR=3.04 (被硬性止损 8% 截断)",42.87716535433071,"[40.3937, 42.8772]",7,31.965879265091857,dynamic_stop,D4,-0.01897765534129181,-0.01897765534129181,1.0,2025-05,-0.1353658536585366,0.0249999999999999,,
1024,sz002630,2025-05-16 00:00:00,2.32,0.9677798675960696,0.26223052472855374,filtered,structure_filter,DOWN,0.125,0.18838174816603556,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2025-05,0.0732758620689657,0.2008368200836821,下降趋势中不做多 (趋势: DOWN),
1025,bj920247,2025-05-16 00:00:00,18.6570758033688,0.954394588717124,0.2545118522553845,traded,completed,UP,0.875,2.0110862862791534,3.0,0.0,4.0,ma60_washed,0.9,15.890867743505158,deep_pullback,18.70782609457143,1.0,pullback,long_lower_shadow,0.8612500000000001,18.009058022575147,poc,17.21120000700572,"形态止损: washout, 支撑 18.01 下方 0.75xATR=1.51 (被硬性止损 8% 截断)",22.449391313485716,"[20.5786, 22.4494]",2,18.41601192015628,dynamic_stop,D4,-0.01559850796880291,-0.01559850796880291,1.0,2025-05,-0.0991774118920253,0.0,,
1026,bj920010,2025-05-16 00:00:00,15.51088520231129,0.8756838428113319,0.25156293250893197,traded,completed,UP,0.8166666666666667,0.9182170337647704,4.0,0.0,4.0,ma_ma20,0.4,13.628350939632055,deep_pullback,13.770882054616113,6.0,pullback,bullish_candle,0.8525,13.628350939632055,ma_ma20,12.669211490246825,"形态止损: pit_rebound, 支撑 13.63 下方 1.25xATR=1.15 (被硬性止损 8% 截断)",16.525058465539335,"[15.148, 16.5251]",7,13.701281928708307,dynamic_stop,D4,-0.005054151624548697,-0.005054151624548697,1.0,2025-05,-0.0346153846153846,0.076086956521739,,
1027,bj920271,2025-05-16 00:00:00,17.958518518518517,0.8250457812450579,0.27694194110295284,expired,entry_expired,UP,0.525,0.9466791919643598,1.0,1.0,2.0,ma60_washed,0.9,15.76973592405537,,,,,,,,,,,,,,,,,,,,2025-05,-0.0498903508771929,0.0918032786885245,,
1028,sz002717,2025-05-16 00:00:00,1.66,0.7845775379311063,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,0.0843373493975905,0.4723926380368097,,
1029,sh600798,2025-05-16 00:00:00,4.5796008866139895,0.7653919772798568,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.0826086956521739,0.2098214285714286,,
1030,bj920123,2025-05-16 00:00:00,22.032267778649192,0.7375787478527566,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.1374820786779347,0.1157556270096462,,
1031,bj920429,2025-05-16 00:00:00,26.51923172892514,0.7320011942668779,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.1213337687817437,0.2363636363636365,,
1032,bj920199,2025-05-16 00:00:00,29.89,0.7111579191329053,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,0.3489461358313817,0.6066889632107024,,
1033,bj920171,2025-05-16 00:00:00,29.75,0.6658108370957958,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,0.0568067226890756,0.2402553763440857,,
1034,bj920895,2025-05-16 00:00:00,26.62,0.6548234636164765,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,0.4624342599549211,0.7376806224527603,,
1035,sh605198,2025-05-16 00:00:00,57.82145435244161,0.638672038019495,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.1894030621021848,0.0950257289879932,,
1036,bj920571,2025-05-16 00:00:00,12.860359281437129,0.605741140921274,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.0084680523479598,0.1185127807900852,,
1037,bj920300,2025-05-16 00:00:00,20.0,0.55862044198796,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.0265,0.2784032753326511,,
1038,sh603040,2025-05-16 00:00:00,47.91216795865276,0.5582395018468165,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.2329170074974078,0.0448936170212765,,
1039,bj920261,2025-05-16 00:00:00,16.696276597927568,0.5512219622031205,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.087230044391187,0.0099447513812152,,
1040,bj920169,2025-05-19 00:00:00,34.994277108433735,1.3055064454364511,0.25088148915934866,expired,entry_expired,UP,0.6749999999999999,4.828279855496127,2.0,1.0,3.0,ma60_washed,0.9,18.556438253012047,,,,,,,,,,,,,,,,,,,,2025-05,0.2859245487644279,0.3571862008417901,,
1041,bj920077,2025-05-19 00:00:00,16.11,1.0418856993756804,0.2582802123168373,filtered,structure_filter,DOWN,0.41666666666666663,1.542287272363454,4.0,0.0,5.0,ma60_washed,0.9,12.616000000000001,,,,,,,,,,,,,,,,,,,,2025-05,-0.1495965238981998,0.0365488316357098,下降趋势中不做多 (趋势: DOWN),
1042,sz002816,2025-05-19 00:00:00,18.54,0.9689899717519886,0.23551604998102896,expired,entry_expired,RANGE,0.6083333333333333,0.8510077899755236,3.0,0.0,4.0,ma60_washed,0.9,13.450833333333332,,,,,,,,,,,,,,,,,,,,2025-05,-0.0447680690399135,0.1574178935447339,,
1043,bj920371,2025-05-19 00:00:00,12.901038525963148,0.953467987065714,0.2075699760555509,traded,completed,UP,0.7,0.8304458460679711,2.0,1.0,2.0,ma_ma20,0.4,11.936683417085428,deep_pullback,11.721005025125628,6.0,pullback,bullish_candle,0.8350000000000001,11.936683417085428,ma_ma20,10.783324623115577,"无有效支撑, 使用最大止损 8%",15.675376616415411,"[14.2503, 15.6754]",7,11.671423785594639,dynamic_stop,D4,-0.004230118443316444,-0.004230118443316444,1.0,2025-05,-0.1768104576521179,0.0518796992481203,,
1044,sz300344,2025-05-19 00:00:00,4.3,0.902164391689418,0.26223052472855374,filtered,structure_filter,DOWN,0.049999999999999996,0.44646459190752524,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.0953488372093022,0.1062355658198614,下降趋势中不做多 (趋势: DOWN),
1045,bj920300,2025-05-19 00:00:00,21.3,0.873401234386793,0.257285886511155,filtered,structure_filter,UP,0.8416666666666667,1.6249937304442983,5.0,1.0,6.0,ma60_washed,0.9,17.790666666666667,,,,,,,,,,,,,,,,,,,,2025-05,-0.1408450704225352,0.1485057471264368,上方空间不足: 阻力 0.2% vs 支撑 17.9%,
1046,bj920429,2025-05-19 00:00:00,29.337084193272236,0.859299663356457,0.23551604998102896,filtered,structure_filter,UP,0.825,2.0547478673793256,4.0,1.0,4.0,ma_ma20,0.4,24.3508598935556,,,,,,,,,,,,,,,,,,,,2025-05,-0.1999919706402306,0.1525423728813562,上方空间不足: 阻力 1.7% vs 支撑 15.9%,
1047,sh605136,2025-05-19 00:00:00,10.81,0.8554976227871524,0.22400846199021907,expired,entry_expired,UP,0.8583333333333333,0.5141453846295809,3.0,0.0,4.0,swing_low,1.0,7.29,,,,,,,,,,,,,,,,,,,,2025-05,-0.0083256244218316,0.6354869816779172,,
1048,bj920571,2025-05-19 00:00:00,12.870259481037923,0.82640788596348,0.23859921039131504,expired,entry_expired,UP,0.8333333333333334,1.434244581666324,3.0,0.0,4.0,ma60_washed,0.9,7.487685961410512,,,,,,,,,,,,,,,,,,,,2025-05,-0.0215384615384615,0.0631970260223049,,
1049,bj920436,2025-05-19 00:00:00,23.86,0.7686012723121977,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.1374685666387259,0.1991042345276874,,
1050,bj920198,2025-05-19 00:00:00,14.8,0.7371916868299524,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.097972972972973,0.121372031662269,,
1051,sz300044,2025-05-19 00:00:00,3.76,0.7330576098241667,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.0505319148936169,0.0237467018469657,,
1052,bj920305,2025-05-19 00:00:00,13.18,0.6717836148655365,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.3201820940819422,0.0746153846153847,,
1053,sz300472,2025-05-19 00:00:00,3.16,0.6484486158094324,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.0791139240506328,0.1832797427652734,,
1054,sz002693,2025-05-19 00:00:00,7.78,0.6418180926965207,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.0591259640102828,0.2753036437246963,,
1055,bj920405,2025-05-20 00:00:00,24.38187308533481,1.1848241131593826,0.257285886511155,expired,entry_expired,UP,0.7916666666666666,1.366532387055209,3.0,0.0,4.0,ma60_washed,0.9,19.932073568109793,,,,,,,,,,,,,,,,,,,,2025-05,-0.1381981247452098,0.0,,
1056,bj920271,2025-05-20 00:00:00,18.4508024691358,1.141740990748782,0.27694194110295284,traded,completed,UP,0.625,0.9212774462990464,2.0,1.0,3.0,ma60_washed,0.9,15.914372926798853,deep_pullback,17.19055555555556,7.0,pullback,bullish_candle,0.8237500000000001,16.294830939019825,ma_ma20,15.815311111111114,"形态止损: washout, 支撑 16.29 下方 0.75xATR=0.69 (被硬性止损 8% 截断)",21.397942386831275,"[19.4527, 21.3979]",16,18.04712962962963,initial_stop,,0.0498281786941579,0.0498281786941579,9.0,2025-05,-0.1152614727854854,0.0633315593400745,,
1057,bj920873,2025-05-20 00:00:00,6.8,1.0565580298744632,0.25211365917718126,traded,completed,UP,0.7666666666666667,0.45929449670017564,3.0,1.0,4.0,ma60_washed,0.9,5.843666666666667,deep_pullback,6.08,4.0,pullback,bullish_candle,0.9450000000000001,5.843666666666667,ma60_washed,5.5936,"形态止损: washout, 支撑 5.84 下方 0.75xATR=0.34 (被硬性止损 8% 截断)",8.030000000000001,"[7.3, 8.03]",20,6.43,dynamic_stop,D4,0.05756578947368407,0.05756578947368407,16.0,2025-05,-0.0617647058823529,0.1158357771260996,,
1058,bj920169,2025-05-20 00:00:00,30.956475903614457,1.044924642109644,0.19834725776455697,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,0.293105847210668,0.6014198348413682,,
1059,sz002868,2025-05-20 00:00:00,24.82,0.987451152043226,0.25152668758421687,expired,entry_expired,UP,0.825,1.0688700484960072,4.0,0.0,5.0,swing_low,1.0,15.51,,,,,,,,,,,,,,,,,,,,2025-05,-0.1103948428686544,0.1082910321489001,,
1060,bj920427,2025-05-20 00:00:00,16.212385315588854,0.9609094761305882,0.252567060383088,traded,completed,RANGE,0.475,1.4256803874416795,2.0,0.0,3.0,ma60_washed,0.9,14.117708181509213,deep_pullback,14.321930129216772,4.0,pullback,bullish_candle,0.7512500000000001,14.117708181509213,ma60_washed,13.176175718879431,"形态止损: washout, 支撑 14.12 下方 0.75xATR=1.07 (被硬性止损 8% 截断)",17.186316155060126,"[15.7541, 17.1863]",5,14.16,dynamic_stop,D4,-0.011306445971722368,-0.011306445971722368,1.0,2025-05,-0.1512661627423072,0.0,,
1061,bj920857,2025-05-20 00:00:00,20.76887706226716,0.8540297908441947,0.2419470201856432,traded,completed,RANGE,0.42500000000000004,1.3449566377072064,2.0,0.0,3.0,ma60_washed,0.9,18.10728445981905,deep_pullback,18.859095263437997,4.0,pullback,bullish_candle,0.74375,18.10728445981905,ma60_washed,17.350367642362958,"形态止损: washout, 支撑 18.11 下方 0.75xATR=1.01 (被硬性止损 8% 截断)",22.630914316125594,"[20.745, 22.6309]",5,18.699946780202232,dynamic_stop,D4,-0.008438818565400852,-0.008438818565400852,1.0,2025-05,-0.1198368623785126,0.0,,
1062,bj920199,2025-05-20 00:00:00,31.5,0.841838393364144,0.2798085490893736,traded,completed,UP,0.775,2.3454052544025634,2.0,3.0,3.0,ma60_washed,0.9,27.686666666666667,deep_pullback,27.48,8.0,pullback,bullish_candle,0.94625,27.686666666666667,ma60_washed,25.2816,"无有效支撑, 使用最大止损 8%",34.2208,"[31.88, 34.2208]",16,34.2208,initial_tp,,0.24529839883551663,0.24529839883551663,8.0,2025-05,0.0685714285714285,0.5572123176661263,,
1063,bj920284,2025-05-20 00:00:00,26.66,0.8381853492885525,0.2798085490893736,traded,completed,UP,0.7749999999999999,2.025433747177896,3.0,2.0,4.0,ma60_washed,0.9,23.592666666666666,deep_pullback,27.25,4.0,pullback,bullish_candle,0.8462500000000001,26.0196,poc,25.07,"形态止损: washout, 支撑 26.02 下方 0.75xATR=1.52 (被硬性止损 8% 截断)",30.08,"[28.0, 30.08]",9,30.08,initial_tp,,0.10385321100917433,0.10385321100917433,5.0,2025-05,0.0746436609152287,0.2659340659340659,,
1064,bj920476,2025-05-20 00:00:00,18.47180716051984,0.8168031560169624,0.23551604998102896,expired,entry_expired,UP,0.75,1.1971665213828344,3.0,0.0,3.0,poc,0.4,16.0364114414621,,,,,,,,,,,,,,,,,,,,2025-05,-0.1048332103667655,0.0839550791446299,,
1065,bj920436,2025-05-20 00:00:00,23.5,0.8121587999491376,0.252567060383088,traded,completed,RANGE,0.6083333333333333,2.0954115143692293,4.0,0.0,5.0,ma60_washed,0.9,20.907833333333333,deep_pullback,25.6,1.0,pullback,bullish_candle,0.67125,23.32,swing_low,23.552000000000003,"形态止损: washout, 支撑 23.32 下方 0.75xATR=1.57 (被硬性止损 8% 截断)",30.72,"[28.16, 30.72]",2,23.552000000000003,dynamic_stop,D4,-0.07999999999999996,-0.07999999999999996,1.0,2025-05,-0.1102127659574467,0.2119341563786008,,
1066,sz002717,2025-05-20 00:00:00,1.82,0.8112337486896436,0.2798085490893736,filtered,structure_filter,DOWN,0.075,0.10695961848388055,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.0494505494505495,0.3333333333333332,下降趋势中不做多 (趋势: DOWN),
1067,bj920198,2025-05-20 00:00:00,15.31,0.800015350271507,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.1613324624428478,0.0,,
1068,sz300756,2025-05-20 00:00:00,18.41548638026939,0.781311340841462,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,0.0225083371375955,0.0857243278427386,,
1069,bj920128,2025-05-20 00:00:00,38.56326987681971,0.7721244422744409,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.0841025641025641,0.139461557118603,,
1070,bj920077,2025-05-20 00:00:00,15.58,0.7692850846388021,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.1213093709884467,0.0921717171717171,,
1071,sz002510,2025-05-21 00:00:00,8.551594633347232,1.448105282729284,0.25228335618157693,expired,entry_expired,UP,0.975,0.4333385321666995,3.0,0.0,4.0,swing_low,1.0,5.579940386485592,,,,,,,,,,,,,,,,,,,,2025-05,-0.251455180442375,0.0979929161747346,,
1072,bj920719,2025-05-21 00:00:00,16.1,1.266976230384537,0.215547469236389,expired,entry_expired,RANGE,0.6166666666666666,1.08389702965541,3.0,0.0,4.0,ma60_washed,0.9,11.933833333333332,,,,,,,,,,,,,,,,,,,,2025-05,0.4049689440993789,0.4158473105841527,,
1073,sz300561,2025-05-21 00:00:00,13.037113587907283,1.2450221909821948,0.27494122608222177,filtered,structure_filter,DOWN,0.075,0.9181364361466747,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.1255733162765265,0.1398763523956723,下降趋势中不做多 (趋势: DOWN),
1074,bj920284,2025-05-21 00:00:00,29.79,1.1751218029776689,0.2317181732389834,traded,completed,UP,0.7999999999999999,2.8420425808875103,3.0,0.0,4.0,ma60_washed,0.9,23.85533333333333,deep_pullback,27.25,3.0,pullback,bullish_candle,0.8500000000000001,26.0196,poc,25.07,"形态止损: washout, 支撑 26.02 下方 0.75xATR=2.13 (被硬性止损 8% 截断)",32.699999999999996,"[29.975, 32.7]",12,32.699999999999996,initial_tp,,0.19999999999999973,0.19999999999999973,9.0,2025-05,-0.0271903323262839,0.0408805031446541,,
1075,sh600698,2025-05-21 00:00:00,8.74,1.1660373461881028,0.22400846199021907,expired,entry_expired,UP,0.85,0.43038258400518514,2.0,0.0,3.0,swing_low,1.0,5.53,,,,,,,,,,,,,,,,,,,,2025-05,-0.1864988558352402,0.0,,
1076,sz002630,2025-05-21 00:00:00,2.54,1.120423422426122,0.27494122608222177,filtered,structure_filter,DOWN,0.09999999999999999,0.19457028169504595,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.0039370078740158,0.1167315175097276,下降趋势中不做多 (趋势: DOWN),
1077,sz002717,2025-05-21 00:00:00,1.95,1.1152671500252305,0.27494122608222177,filtered,structure_filter,DOWN,0.075,0.10869833601936313,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.1025641025641025,0.2698412698412697,下降趋势中不做多 (趋势: DOWN),
1078,bj920175,2025-05-21 00:00:00,13.59,1.0690770470163826,0.25211365917718126,traded,completed,RANGE,0.6166666666666666,0.7677588964075502,3.0,1.0,4.0,ma60_washed,0.9,12.23,deep_pullback,12.52,3.0,pullback,bullish_candle,0.7725000000000001,12.23,ma60_washed,11.654180827694338,"形态止损: washout, 支撑 12.23 下方 0.75xATR=0.58",16.368000000000002,"[14.88, 16.368]",4,12.55,dynamic_stop,D4,0.0023961661341853624,0.0023961661341853624,1.0,2025-05,0.1265636497424578,0.1104895104895105,,
1079,bj920174,2025-05-21 00:00:00,48.68,1.0168906563291895,0.23116407774106004,expired,entry_expired,UP,0.75,5.347570649912124,2.0,0.0,3.0,ma60_washed,0.9,32.6135,,,,,,,,,,,,,,,,,,,,2025-05,-0.1998767460969597,0.0204081632653061,,
1080,sz002868,2025-05-21 00:00:00,25.49,0.9844943309144036,0.25152668758421687,expired,entry_expired,UP,0.825,1.1556873753632062,4.0,0.0,5.0,swing_low,1.0,15.51,,,,,,,,,,,,,,,,,,,,2025-05,-0.1333856414280109,0.0556003223207091,,
1081,sz002693,2025-05-21 00:00:00,8.5,0.9502540732005776,0.26223052472855374,filtered,structure_filter,DOWN,0.09999999999999999,0.49328429977393257,1.0,2.0,1.0,poc,0.4,7.0417000000000005,,,,,,,,,,,,,,,,,,,,2025-05,-0.1329411764705882,0.1566707466340269,下降趋势中不做多 (趋势: DOWN),
1082,bj920198,2025-05-21 00:00:00,14.05,0.7812324844763329,0.18861025803897769,operable_filtered,operable_filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,-0.0640569395017793,0.0411149825783971,,
