stock_code,entry_date,month,trend,style,buy_price,exit_price,support,exit_reason_daily,original_pnl,optimized_entry,optimized_pnl,is_optimized,opt_reason,pattern_type,touch_count,skip_entry,skip_reason,early_warning_entry_day,warning_reason_entry,early_exit_triggered,early_exit_price,early_exit_pnl,early_exit_reason,has_60m_data
bj920260,2025-04-27,2025-04,UP,deep_pullback,12.814650207722678,13.662536838008087,12.863789091977855,initial_stop,0.06616541353383454,12.814650207722678,0.06616541353383454,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920799,2025-04-28,2025-04,RANGE,deep_pullback,63.51327969114429,59.5313179887363,56.76226974518368,initial_stop,-0.06269494697442313,,0.0,False,开盘高开3.9% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开3.9% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920792,2025-04-24,2025-04,UP,deep_pullback,12.459698811926662,12.086300898004572,12.336379237723444,dynamic_stop,-0.029968454258674893,12.459698811926662,-0.029968454258674893,False,"当日未触及支撑区 (support=12.34, tol=1.5%, day_low=11.83)",,0,False,,False,,False,,,,True
sh600865,2025-04-29,2025-04,RANGE,deep_pullback,12.739657394212117,9.071734480097156,8.936088893540699,dynamic_stop,-0.28791377983063904,12.739657394212117,-0.28791377983063904,False,触及支撑后未出现有效反转形态,,5,False,,False,,False,,,,True
bj920026,2025-04-28,2025-04,RANGE,deep_pullback,18.83511628661221,23.13887696391964,18.629883487483216,initial_stop,0.2284966342557968,,0.0,False,开盘高开34.9% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开34.9% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920163,2025-04-24,2025-04,UP,shallow_pullback,19.70011322333207,18.550020613353944,18.956433949151283,dynamic_stop,-0.0583800000000001,,0.0,False,开盘高开5.5% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开5.5% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920779,2025-04-28,2025-04,UP,deep_pullback,46.21517792954708,44.29846423436376,41.93925836976025,initial_stop,-0.04147368421052622,,0.0,False,开盘高开7.3% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开7.3% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920720,2025-04-28,2025-04,RANGE,deep_pullback,15.23844030188889,14.891145615938864,14.018420058184171,dynamic_stop,-0.022790697674418547,,0.0,False,开盘高开39.8% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开39.8% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920792,2025-04-27,2025-04,UP,deep_pullback,11.624466636048298,12.096127158897255,10.72798410060552,initial_stop,0.040574809805578926,11.624466636048298,0.040574809805578926,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920221,2025-04-27,2025-04,UP,deep_pullback,16.360153256704983,17.431743295019157,14.91923275862069,dynamic_stop,0.06549999999999989,16.360153256704983,0.06549999999999989,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920579,2025-04-27,2025-04,UP,deep_pullback,29.967882235579047,29.720582106094074,26.88618501235367,initial_stop,-0.008252172360426857,29.967882235579047,-0.008252172360426857,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920950,2025-04-27,2025-04,UP,deep_pullback,18.29922935998129,18.155455406039927,16.408069369526654,initial_stop,-0.007856831078131843,18.29922935998129,-0.007856831078131843,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920876,2025-04-25,2025-04,RANGE,deep_pullback,26.929133858267715,25.11391076115485,25.408635170603677,dynamic_stop,-0.06740740740740747,26.929133858267715,-0.06740740740740747,False,触及支撑后未出现有效反转形态,,2,False,,False,,False,,,,True
bj920245,2025-04-29,2025-04,RANGE,deep_pullback,24.44162120740005,24.892417679236825,23.661778529596795,initial_stop,0.018443804034582234,,0.0,False,开盘高开28.1% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开28.1% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920533,2025-04-27,2025-04,RANGE,deep_pullback,41.33841134395783,42.09684402057974,36.60510195758563,initial_stop,0.018346923647146074,41.33841134395783,0.018346923647146074,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920799,2025-04-28,2025-04,RANGE,deep_pullback,60.08601912141004,59.5313179887363,56.82665469808331,initial_stop,-0.009231783712495778,,0.0,False,开盘高开3.8% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开3.8% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920706,2025-04-25,2025-04,UP,deep_pullback,19.06018490280199,17.101057538179617,17.555433463107097,initial_stop,-0.10278637770897836,,0.0,False,开盘高开4.0% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.0% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920261,2025-04-25,2025-04,UP,deep_pullback,13.865914640402176,14.313817037721009,12.847842021134708,initial_stop,0.03230240549828167,,0.0,False,开盘高开9.0% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开9.0% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920961,2025-04-24,2025-04,RANGE,shallow_pullback,20.06991899921228,26.01569475433871,18.590820750386957,initial_tp,0.2962531017369723,,0.0,False,开盘高开8.4% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开8.4% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920792,2025-04-27,2025-04,UP,deep_pullback,12.449872551033977,12.096127158897255,10.78857937611042,initial_stop,-0.028413575374901523,12.449872551033977,-0.028413575374901523,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920346,2025-04-25,2025-04,RANGE,deep_pullback,27.55779219819353,25.725742270981733,27.15989982218975,dynamic_stop,-0.06648028673835094,27.55779219819353,-0.06648028673835094,False,反转engulf出现但价格未优于原价 (opt=27.97 vs orig=27.56),engulf,2,False,,False,,False,,,,True
bj920252,2025-04-28,2025-04,RANGE,deep_pullback,16.64769562268928,18.33038734531756,16.35845186800081,initial_stop,0.10107655502392343,16.64769562268928,0.10107655502392343,False,触及支撑后未出现有效反转形态,,2,False,,True,60m收盘跌破支撑0.5%且未收回 (support=16.36),False,,,,True
bj920720,2025-04-28,2025-04,RANGE,deep_pullback,14.331221530427596,14.891145615938864,14.053503909111775,dynamic_stop,0.03907022749752742,,0.0,False,开盘高开39.5% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开39.5% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920263,2025-04-27,2025-04,UP,deep_pullback,13.75,14.13,12.5615,initial_stop,0.02763636363636368,13.75,0.02763636363636368,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920469,2025-04-26,2025-04,RANGE,deep_pullback,14.947771587743732,15.28658774373259,13.935973537604458,initial_stop,0.022666666666666613,,0.0,False,开盘高开7.6% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开7.6% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920856,2025-04-28,2025-04,UP,deep_pullback,23.717298246446617,23.88677123128396,22.499322663313,dynamic_stop,0.0071455434373826066,,0.0,False,开盘高开18.2% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开18.2% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920953,2025-04-27,2025-04,RANGE,deep_pullback,35.582552696698166,36.83505855162194,34.11939812980994,initial_tp,0.0351999999999999,35.582552696698166,0.0351999999999999,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920706,2025-04-27,2025-04,UP,deep_pullback,18.588106019760453,22.118862665841935,17.7204971558928,initial_tp,0.18994708994708986,18.588106019760453,0.18994708994708986,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920198,2025-05-01,2025-05,RANGE,deep_pullback,12.23,13.766666666666667,12.4605,initial_tp,0.12564731534478057,12.23,0.12564731534478057,False,"当日未触及支撑区 (support=12.46, tol=1.5%, day_low=11.07)",,0,False,,True,60m收盘跌破支撑0.5%且未收回 (support=12.46),False,,,,True
bj920110,2025-04-27,2025-04,RANGE,deep_pullback,37.31634652858038,38.03396857720693,34.73944548774564,initial_stop,0.019230769230769162,37.31634652858038,0.019230769230769162,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920392,2025-04-29,2025-04,RANGE,deep_pullback,17.857424626655398,18.24829529444914,17.31725669202592,initial_stop,0.02188841201716718,,0.0,False,开盘高开29.4% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开29.4% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920208,2025-04-28,2025-04,RANGE,deep_pullback,26.449532495401595,25.6640404659718,24.927902360515027,dynamic_stop,-0.029697766097240286,,0.0,False,开盘高开52.6% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开52.6% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920163,2025-04-29,2025-04,UP,deep_pullback,15.169087181965692,18.956433949151283,14.75981732975097,initial_tp,0.24967532467532472,,0.0,False,开盘高开4.3% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.3% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920146,2025-04-29,2025-04,RANGE,deep_pullback,8.56,11.04,8.57,initial_tp,0.2897196261682242,8.56,0.2897196261682242,False,"当日未触及支撑区 (support=8.57, tol=1.5%, day_low=8.30)",,0,False,,False,,False,,,,True
bj920926,2025-04-29,2025-04,RANGE,deep_pullback,15.791404063610516,18.84908582278405,15.335895520157877,initial_tp,0.19362950544844915,,0.0,False,开盘高开55.6% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开55.6% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920508,2025-05-01,2025-05,RANGE,deep_pullback,28.152226093689507,28.500193573364303,27.762833914053424,initial_stop,0.012360211889346662,,0.0,False,开盘高开17.4% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开17.4% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920706,2025-04-30,2025-04,UP,shallow_pullback,18.283221741129463,22.118862665841935,17.96981381599911,initial_tp,0.20979020979020957,,0.0,False,开盘高开3.5% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开3.5% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920533,2025-05-07,2025-05,RANGE,deep_pullback,41.96660810641234,40.83278955954322,40.23549190613628,dynamic_stop,-0.027017159547280012,,0.0,False,开盘高开41.4% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开41.4% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920346,2025-05-01,2025-05,RANGE,deep_pullback,27.63681095718477,27.86122423271988,27.14640078419541,initial_stop,0.008120085775553898,27.6200008392334,0.008733649028128676,True,pinbar反转，入场价 27.62 < 27.64 (改善0.06%),pinbar,5,False,,False,,False,,,,True
bj920249,2025-05-01,2025-05,UP,deep_pullback,15.35,15.4,14.762333333333334,dynamic_stop,0.0032573289902280145,15.35,0.0032573289902280145,False,触及支撑后未出现有效反转形态,,4,False,,False,,False,,,,True
bj920976,2025-05-07,2025-05,RANGE,shallow_pullback,26.81437305600978,26.679675810662044,25.674706077277136,initial_stop,-0.005023322569070787,,0.0,False,开盘高开12.9% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开12.9% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920425,2025-05-08,2025-05,UP,deep_pullback,23.56718968898852,26.848697114037545,22.498924068366488,initial_tp,0.13924050632911356,,0.0,False,开盘高开40.5% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开40.5% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920976,2025-05-12,2025-05,RANGE,shallow_pullback,27.882329786981103,26.679675810662044,25.71760073576585,initial_stop,-0.04313319530710824,,0.0,False,开盘高开8.9% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开8.9% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920247,2025-05-10,2025-05,UP,deep_pullback,18.967921336984936,20.92688257740666,17.45613359992244,initial_tp,0.10327759197324426,,0.0,False,开盘高开71.3% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开71.3% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920510,2025-05-15,2025-05,RANGE,deep_pullback,26.34,24.96,23.12,dynamic_stop,-0.05239179954441908,,0.0,False,开盘高开4.1% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.1% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920008,2025-05-15,2025-05,UP,deep_pullback,46.0,42.19,41.4065,initial_stop,-0.08282608695652183,42.619998931884766,-0.01008913521025634,True,engulf反转，入场价 42.62 < 46.00 (改善7.35%),engulf,1,False,,False,,False,,,,True
bj920363,2025-05-15,2025-05,RANGE,shallow_pullback,16.564238681027007,14.647610297245334,14.589476800571694,dynamic_stop,-0.11570881226053664,,0.0,False,开盘高开57.2% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开57.2% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920284,2025-05-16,2025-05,UP,deep_pullback,27.98,33.088,25.9608,initial_tp,0.18255897069335236,27.98,0.18255897069335236,False,触及支撑后未出现有效反转形态,,3,False,,False,,False,,,,True
bj920363,2025-05-15,2025-05,RANGE,shallow_pullback,15.694774811563136,14.647610297245334,14.589476800571694,dynamic_stop,-0.06672058228871824,,0.0,False,开盘高开57.2% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开57.2% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920770,2025-05-14,2025-05,RANGE,deep_pullback,18.998731496238307,18.402536993218277,18.96113812063121,dynamic_stop,-0.03138075313807531,18.998731496238307,-0.03138075313807531,False,反转pinbar出现但价格未优于原价 (opt=19.58 vs orig=19.00),pinbar,3,False,,False,,False,,,,True
bj920876,2025-05-15,2025-05,UP,deep_pullback,37.78057742782152,40.892388451443566,38.115695538057736,dynamic_stop,0.08236536430834218,37.78057742782152,0.08236536430834218,False,"当日未触及支撑区 (support=38.12, tol=1.5%, day_low=37.28)",,0,False,,False,,False,,,,True
bj920425,2025-05-20,2025-05,UP,deep_pullback,25.20084057158868,22.6438217988232,22.57812062202297,initial_stop,-0.10146561443066515,,0.0,False,开盘高开53.5% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开53.5% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920163,2025-05-22,2025-05,UP,deep_pullback,19.97591480845872,18.16350439191217,16.453534564126944,initial_stop,-0.09072978303747536,,0.0,False,开盘高开8.7% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开8.7% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920247,2025-05-16,2025-05,RANGE,deep_pullback,17.54056939691082,18.41601192015628,17.488233159108102,dynamic_stop,0.04990958408679935,,0.0,False,开盘高开59.2% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开59.2% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920171,2025-05-16,2025-05,RANGE,deep_pullback,32.3,30.0,29.261833333333332,dynamic_stop,-0.07120743034055721,30.1299991607666,-0.004314608841273326,True,engulf反转，入场价 30.13 < 32.30 (改善6.72%),engulf,3,False,,False,,False,,,,True
bj920876,2025-05-22,2025-05,UP,deep_pullback,39.74540682414698,31.965879265091857,32.23517060367454,dynamic_stop,-0.19573400250941042,,0.0,False,开盘高开6.0% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开6.0% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920706,2025-05-21,2025-05,UP,deep_pullback,21.83364834067101,20.260052063865896,19.61979507874081,dynamic_stop,-0.072072072072072,,0.0,False,开盘高开9.1% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开9.1% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920876,2025-05-22,2025-05,UP,deep_pullback,40.892388451443566,31.965879265091857,32.12271653543307,dynamic_stop,-0.21829268292682935,,0.0,False,开盘高开6.3% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开6.3% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920247,2025-05-17,2025-05,UP,deep_pullback,18.6570758033688,18.41601192015628,18.009058022575147,dynamic_stop,-0.012920775246515026,,0.0,False,开盘高开54.6% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开54.6% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920010,2025-05-22,2025-05,UP,deep_pullback,15.51088520231129,13.701281928708308,13.628350939632057,dynamic_stop,-0.11666666666666647,,0.0,False,开盘高开4.5% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.5% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920371,2025-05-25,2025-05,UP,deep_pullback,12.901038525963148,11.67142378559464,11.936683417085428,dynamic_stop,-0.09531129900076851,12.901038525963148,-0.09531129900076851,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920271,2025-05-27,2025-05,UP,deep_pullback,18.4508024691358,18.04712962962963,16.294830939019825,initial_stop,-0.02187833511205972,,0.0,False,开盘高开6.3% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开6.3% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920873,2025-05-24,2025-05,UP,deep_pullback,6.8,6.43,5.843666666666667,dynamic_stop,-0.05441176470588238,,0.0,False,开盘高开3.9% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开3.9% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920427,2025-05-24,2025-05,RANGE,deep_pullback,16.212385315588854,14.16,14.117708181509212,dynamic_stop,-0.12659366747318812,16.212385315588854,-0.12659366747318812,False,触及支撑后未出现有效反转形态,,2,False,,False,,False,,,,True
bj920857,2025-05-24,2025-05,RANGE,deep_pullback,20.76887706226716,18.699946780202232,18.10728445981905,dynamic_stop,-0.09961685823754785,,0.0,False,开盘高开5.5% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开5.5% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920199,2025-05-28,2025-05,UP,deep_pullback,31.5,34.2208,27.686666666666667,initial_tp,0.0863746031746031,31.5,0.0863746031746031,False,"当日未触及支撑区 (support=27.69, tol=1.5%, day_low=26.50)",,0,False,,True,60m收盘跌破支撑0.5%且未收回 (support=27.69),False,,,,True
bj920284,2025-05-24,2025-05,UP,deep_pullback,26.66,30.08,26.0196,initial_tp,0.1282820705176293,,0.0,False,开盘高开4.5% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.5% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920436,2025-05-21,2025-05,RANGE,deep_pullback,23.5,23.552000000000003,23.32,dynamic_stop,0.002212765957446905,23.5,0.002212765957446905,False,反转pinbar出现但价格未优于原价 (opt=27.20 vs orig=23.50),pinbar,3,False,,False,,False,,,,True
bj920284,2025-05-24,2025-05,UP,deep_pullback,29.79,32.7,26.0196,initial_tp,0.09768378650553888,,0.0,False,开盘高开4.5% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.5% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920175,2025-05-24,2025-05,RANGE,deep_pullback,13.59,12.55,12.23,dynamic_stop,-0.07652685798381154,12.149999618530273,0.03292184312991053,True,pinbar反转，入场价 12.15 < 13.59 (改善10.60%),pinbar,4,False,,True,60m收盘跌破支撑0.5%且未收回 (support=12.23),False,,,,True
bj920436,2025-05-24,2025-05,RANGE,deep_pullback,22.8,28.872,23.32,initial_tp,0.26631578947368406,22.8,0.26631578947368406,False,触及支撑后未出现有效反转形态,,2,False,,True,60m收盘跌破支撑0.5%且未收回 (support=23.32),False,,,,True
bj920284,2025-05-24,2025-05,UP,deep_pullback,27.2,29.98,26.0196,initial_tp,0.10220588235294126,,0.0,False,开盘高开4.5% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.5% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920931,2025-05-29,2025-05,UP,shallow_pullback,18.59314285714285,20.73682285714285,16.169571428571423,initial_tp,0.11529411764705877,,0.0,False,开盘高开7.6% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开7.6% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920436,2025-06-03,2025-06,RANGE,shallow_pullback,24.06,21.38,21.28033333333333,dynamic_stop,-0.11138819617622608,,0.0,False,开盘高开6.4% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开6.4% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920946,2025-06-03,2025-06,UP,shallow_pullback,13.447396383356466,12.198990432562407,11.775811072635577,dynamic_stop,-0.0928362573099416,,0.0,False,开盘高开8.7% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开8.7% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920571,2025-05-31,2025-05,UP,deep_pullback,10.137804391217566,9.97940119760479,9.695760479041915,dynamic_stop,-0.01562500000000011,,0.0,False,开盘高开5.6% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开5.6% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920436,2025-06-01,2025-06,UP,deep_pullback,25.55,21.83,22.1655,dynamic_stop,-0.14559686888454015,25.55,-0.14559686888454015,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920719,2025-06-12,2025-06,UP,deep_pullback,16.25,15.6216,16.2391,initial_stop,-0.038670769230769175,16.25,-0.038670769230769175,False,触及支撑后未出现有效反转形态,,1,False,,False,,False,,,,True
bj920075,2025-06-19,2025-06,UP,deep_pullback,43.87862246234154,34.412871245667056,33.34399704255921,dynamic_stop,-0.21572580645161288,,0.0,False,开盘高开9.5% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开9.5% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920527,2025-06-18,2025-06,UP,deep_pullback,25.66615691489362,20.86727393617021,20.05990768600805,initial_stop,-0.18697318007662855,,0.0,False,开盘高开9.2% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开9.2% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920527,2025-06-18,2025-06,UP,deep_pullback,22.81436170212766,20.86727393617021,19.864458977685523,initial_stop,-0.08534482758620698,,0.0,False,开盘高开10.2% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开10.2% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920061,2025-06-21,2025-06,UP,deep_pullback,44.57475533133054,42.10170402883166,38.33563581330374,initial_stop,-0.05548098434004489,,0.0,False,开盘高开5.6% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开5.6% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920075,2025-06-21,2025-06,UP,deep_pullback,41.18535576102399,34.412871245667056,33.138334314372,dynamic_stop,-0.16443914081145605,,0.0,False,开盘高开5.6% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开5.6% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920781,2025-06-22,2025-06,UP,deep_pullback,13.73,13.65,12.6235,dynamic_stop,-0.0058266569555717185,13.73,-0.0058266569555717185,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920199,2025-06-21,2025-06,UP,deep_pullback,41.99,40.704,33.9124,initial_tp,-0.030626339604667763,,0.0,False,开盘高开10.7% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开10.7% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920781,2025-06-22,2025-06,UP,deep_pullback,14.65,13.65,12.8085,dynamic_stop,-0.06825938566552903,14.65,-0.06825938566552903,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920204,2025-06-19,2025-06,UP,shallow_pullback,26.263733218843303,24.85728187670244,25.32310654108526,dynamic_stop,-0.05355108241549544,,0.0,False,开盘高开4.0% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.0% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
sh603398,2025-06-23,2025-06,RANGE,deep_pullback,5.0,6.0,4.993,dynamic_stop,0.19999999999999996,5.0,0.19999999999999996,False,"当日未触及支撑区 (support=4.99, tol=1.5%, day_low=4.59)",,0,False,,True,60m收盘跌破支撑0.5%且未收回 (support=4.99),False,,,,True
bj920204,2025-06-21,2025-06,UP,deep_pullback,26.173959728919417,23.46080536677533,25.193932463917005,dynamic_stop,-0.10365853658536595,,0.0,False,开盘高开4.2% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.2% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920895,2025-06-23,2025-06,UP,deep_pullback,49.9,36.08,35.8545,dynamic_stop,-0.27695390781563123,,0.0,False,开盘高开39.2% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开39.2% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920895,2025-06-25,2025-06,UP,deep_pullback,43.4,36.08,36.6815,dynamic_stop,-0.16866359447004609,43.4,-0.16866359447004609,False,触及支撑后未出现有效反转形态,,2,False,,False,,False,,,,True
bj920895,2025-06-25,2025-06,UP,deep_pullback,36.89,36.08,37.19,dynamic_stop,-0.02195716996476016,36.89,-0.02195716996476016,False,触及支撑后未出现有效反转形态,,3,False,,False,,False,,,,True
sh603398,2025-06-25,2025-06,RANGE,deep_pullback,4.8,6.0,4.87475,dynamic_stop,0.25,4.8,0.25,False,触及支撑后未出现有效反转形态,,1,False,,False,,False,,,,True
bj920199,2025-06-25,2025-06,UP,deep_pullback,35.3,43.212,33.933400000000006,initial_tp,0.22413597733711077,,0.0,False,开盘高开4.0% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.0% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920305,2025-06-26,2025-06,RANGE,deep_pullback,10.6,11.67,10.8645,initial_stop,0.10094339622641502,10.6,0.10094339622641502,False,"当日未触及支撑区 (support=10.86, tol=1.5%, day_low=10.31)",,0,False,,False,,False,,,,True
bj920088,2025-07-03,2025-07,UP,deep_pullback,41.11,40.25,39.40334921071377,dynamic_stop,-0.020919484310386705,,0.0,False,开盘高开14.8% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开14.8% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920748,2025-07-02,2025-07,UP,deep_pullback,72.43256717384267,66.89155066364519,68.23337520233085,dynamic_stop,-0.07649896623018615,72.43256717384267,-0.07649896623018615,False,"当日未触及支撑区 (support=68.23, tol=1.5%, day_low=66.05)",,0,False,,True,60m收盘跌破支撑0.5%且未收回 (support=68.23),False,,,,True
bj920943,2025-07-03,2025-07,UP,deep_pullback,28.54,26.64,26.056638925438595,dynamic_stop,-0.06657323055360898,,0.0,False,开盘高开4.0% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.0% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920088,2025-07-01,2025-07,UP,deep_pullback,41.51,40.01,40.803449507796856,dynamic_stop,-0.03613587087448811,41.51,-0.03613587087448811,False,触及支撑后未出现有效反转形态,,4,False,,False,,False,,,,True
sh605151,2025-07-05,2025-07,UP,deep_pullback,22.62397727144544,19.21,18.539009468646576,initial_stop,-0.15090084428940553,,0.0,False,开盘高开4.0% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.0% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920088,2025-07-05,2025-07,UP,deep_pullback,45.24,40.25,39.72725611040792,dynamic_stop,-0.1103006189213086,,0.0,False,开盘高开7.2% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开7.2% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920305,2025-07-06,2025-07,RANGE,deep_pullback,14.58,16.3,15.9135,dynamic_stop,0.11796982167352543,14.58,0.11796982167352543,False,60分钟数据为空,,0,False,,False,,False,,,,False
