trade_idx,stock_code,t0_date,entry_price,day_idx,date,code,type,severity,day_high,day_low,day_close,current_stop,pnl_at_signal,level
246,bj920924,2025-04-18 00:00:00,30.19372597053436,3,2025-04-24,D4,danger,exit,29.575492479724204,27.31196018272576,27.471504309386443,27.778227892891607,-0.0901585204755615,
247,bj920570,2025-04-18 00:00:00,36.29004319163446,1,2025-04-22,D4,danger,exit,36.797976812912026,35.44651057058422,35.44651057058422,33.386839736303706,-0.023244188952761702,
248,sz002693,2025-04-18 00:00:00,9.48,2,2025-04-28,D4,danger,exit,9.48,8.53,8.53,8.7216,-0.10021097046413507,
249,bj920407,2025-04-18 00:00:00,18.461634097357265,3,2025-04-24,D4,danger,exit,18.155216933915646,16.914227421977106,17.052115145525836,16.98470336956868,-0.0763485477178425,
250,bj920261,2025-04-18 00:00:00,13.151176772340207,4,2025-04-25,D2,danger,exit,13.684847713826477,12.960580007523681,13.227415478266819,12.09908263055299,0.005797101449275477,
251,bj920579,2025-04-18 00:00:00,29.648224825066205,4,2025-04-25,D4,danger,exit,28.94897423956936,28.049937772501988,28.179798595522833,27.27636683906091,-0.04952830188679236,
252,bj920779,2025-04-18 00:00:00,48.59890815959741,2,2025-04-24,D4,danger,exit,48.12216211358734,43.938472322070446,44.90169392523364,44.71099550682962,-0.07607607607607614,
253,bj920701,2025-04-18 00:00:00,24.032088469905734,1,2025-04-22,D4,danger,exit,24.251269035532996,23.332124728063818,23.47353154459754,22.10952139231328,-0.02324213003824649,
254,bj920639,2025-04-18 00:00:00,9.5,1,2025-04-22,D4,danger,exit,9.75,9.05,9.08,8.74,-0.04421052631578948,
255,bj920924,2025-04-21 00:00:00,29.4458628768124,1,2025-04-24,D4,danger,exit,29.575492479724204,27.31196018272576,27.471504309386443,27.090193846667407,-0.06705045716220781,
256,bj920249,2025-04-21 00:00:00,14.21,6,2025-05-12,S1,strength,,16.97,15.4,16.9,13.073200000000002,0.18930330752990843,strong
256,bj920249,2025-04-21 00:00:00,14.21,10,2025-05-16,S2,strength,,16.4,15.72,16.09,14.831288261967993,0.1323011963406051,moderate
257,bj920876,2025-04-21 00:00:00,26.38057742782152,1,2025-04-28,D4,danger,exit,26.38057742782152,25.034120734908136,25.33333333333333,24.2701312335958,-0.03969754253308144,
258,bj920932,2025-04-21 00:00:00,20.15861240559379,1,2025-04-24,D4,danger,exit,20.322735621639332,19.059700437288853,19.188144693324496,18.60127349188235,-0.048141592920353915,
259,bj920261,2025-04-21 00:00:00,13.865914640402176,1,2025-04-24,D4,danger,exit,14.237578331794397,12.912930816319552,13.236945316507644,12.756641469170004,-0.0453608247422681,
260,bj920981,2025-04-21 00:00:00,38.33361399949277,1,2025-04-24,D4,danger,exit,38.33361399949277,35.364950545270105,35.803276692873446,35.26692487953335,-0.06600831600831591,
261,bj920533,2025-04-21 00:00:00,41.33841134395783,3,2025-04-28,D2,danger,exit,40.097339691303794,37.69180574727067,37.822041661438064,38.0313384364412,-0.08506300963676805,
262,bj920953,2025-04-22 00:00:00,35.582552696698166,1,2025-04-28,D4,danger,exit,35.81028103395703,34.009803867504104,34.016920378043444,32.735948480962314,-0.04400000000000004,
264,bj920057,2025-04-22 00:00:00,6.41,3,2025-05-07,E1,exhaustion,reduce,6.8,6.58,6.71,5.897200000000001,0.046801872074883066,
265,bj920261,2025-04-22 00:00:00,13.2941243459526,5,2025-05-07,S1,strength,,15.714703259122464,13.818265449198044,15.200091994117848,12.230594398276391,0.14336917562724016,strong
265,bj920261,2025-04-22 00:00:00,13.2941243459526,8,2025-05-12,D5,danger,reduce,14.43770493485175,14.008862214014568,14.313817037721007,13.189427334492422,0.07670250896057351,
266,bj920260,2025-04-22 00:00:00,13.016986789949875,10,2025-05-16,S2,strength,,13.739617440761307,13.392754728371822,13.71071221472885,12.115526012373326,0.05329385640266504,moderate
266,bj920260,2025-04-22 00:00:00,13.016986789949875,12,2025-05-20,S1,strength,,14.047939851774183,13.566186084566565,14.02866970108588,13.34457935165106,0.07772020725388629,strong
267,bj920799,2025-04-22 00:00:00,57.90683610019174,4,2025-05-09,E1,exhaustion,reduce,61.51239346257111,58.32286194969706,59.5313179887363,53.274289212176406,0.028053369825521868,
268,bj920792,2025-04-22 00:00:00,12.449872551033977,1,2025-04-25,D4,danger,exit,12.67587655156577,11.82099185390203,11.93890698461427,11.484412643489444,-0.04104183109707982,
269,bj920227,2025-04-22 00:00:00,57.69279504935907,6,2025-05-12,S2,strength,,60.75681576122419,59.68053000484119,60.65015681239344,53.07737144541035,0.05126050420168071,moderate
270,bj920026,2025-04-23 00:00:00,19.173218598413776,5,2025-05-12,E1,exhaustion,reduce,23.864388174660498,21.751248725900712,23.13887696391964,17.639361110540673,0.20683321087435713,
270,bj920026,2025-04-23 00:00:00,19.173218598413776,5,2025-05-12,S1,strength,,23.864388174660498,21.751248725900712,23.13887696391964,23.13887696391964,0.20683321087435713,strong
271,bj920779,2025-04-23 00:00:00,42.333102983465125,7,2025-05-14,D5,danger,reduce,46.604358375269584,45.01844805895039,45.96221063982746,38.94645474478792,0.08572741898414171,
272,bj920720,2025-04-23 00:00:00,14.884057969286822,5,2025-05-12,S2,strength,,15.167563835368474,14.777743269506203,15.167563835368474,13.693333331743876,0.01904761904761898,moderate
273,bj920792,2025-04-23 00:00:00,11.17245863498471,4,2025-05-08,E1,exhaustion,reduce,12.331957420321737,11.870123158365464,12.096127158897257,10.278661944185934,0.08267370272647345,
274,bj920221,2025-04-23 00:00:00,15.779367816091954,6,2025-05-12,S1,strength,,18.650574712643678,17.161800766283527,18.16795019157088,14.517018390804598,0.1513737687921204,strong
274,bj920221,2025-04-23 00:00:00,15.779367816091954,9,2025-05-15,D2,danger,exit,17.628065134099618,17.096360153256704,17.161800766283527,16.679330744084634,0.08761016070502858,
275,bj920579,2025-04-23 00:00:00,27.240804952141357,5,2025-05-09,S1,strength,,31.24651187763042,29.46841753165273,30.966811643431683,25.061540555970048,0.13678034470113665,strong
275,bj920579,2025-04-23 00:00:00,27.240804952141357,6,2025-05-12,S1,strength,,32.515152225603266,30.767025761861156,32.33534493218979,28.512408665519605,0.18701870187018677,strong
276,bj920950,2025-04-23 00:00:00,16.79759028548261,4,2025-05-08,E1,exhaustion,reduce,18.49092796523644,17.87589494004283,18.155455406039927,15.453783062644002,0.08083689966714203,
277,bj920876,2025-04-23 00:00:00,26.38057742782152,1,2025-04-28,D4,danger,exit,26.38057742782152,25.034120734908136,25.33333333333333,24.2701312335958,-0.03969754253308144,
278,bj920245,2025-04-23 00:00:00,24.638844663828635,6,2025-05-14,D5,danger,reduce,25.3291267613287,24.4064027330378,24.892417679236825,22.667737090722344,0.010291595197255754,
278,bj920245,2025-04-23 00:00:00,24.638844663828635,6,2025-05-14,E1,exhaustion,reduce,25.3291267613287,24.4064027330378,24.892417679236825,24.892417679236825,0.010291595197255754,
279,bj920533,2025-04-23 00:00:00,38.04420880913539,2,2025-05-06,E1,exhaustion,reduce,42.732701719161746,40.80214581503324,42.09684402057974,35.00067210440456,0.10652436568666945,
280,bj920799,2025-04-23 00:00:00,57.90683610019174,4,2025-05-09,E1,exhaustion,reduce,61.51239346257111,58.32286194969706,59.5313179887363,53.274289212176406,0.028053369825521868,
281,bj920706,2025-04-23 00:00:00,18.588106019760453,1,2025-04-28,D4,danger,exit,18.597940996490486,16.758800347974503,17.309559044856297,17.101057538179617,-0.06878306878306872,
282,bj920261,2025-04-23 00:00:00,13.2941243459526,5,2025-05-07,S1,strength,,15.714703259122464,13.818265449198044,15.200091994117848,12.230594398276391,0.14336917562724016,strong
282,bj920261,2025-04-23 00:00:00,13.2941243459526,8,2025-05-12,D5,danger,reduce,14.43770493485175,14.008862214014568,14.313817037721007,13.189427334492422,0.07670250896057351,
283,bj920792,2025-04-24 00:00:00,11.17245863498471,4,2025-05-08,E1,exhaustion,reduce,12.331957420321737,11.870123158365464,12.096127158897257,10.278661944185934,0.08267370272647345,
284,bj920346,2025-04-24 00:00:00,27.96276333802362,1,2025-04-28,D4,danger,exit,27.96276333802362,25.513181809295304,25.582323223412637,25.725742270981733,-0.0851289297068174,
285,bj920252,2025-04-24 00:00:00,16.856787493548413,5,2025-05-12,S1,strength,,19.21653860753009,18.290560322296777,18.91783593487418,15.508244494064542,0.1222681630242175,strong
285,bj920252,2025-04-24 00:00:00,16.856787493548413,9,2025-05-16,D5,danger,reduce,18.619133262218273,18.220863032010396,18.33038734531756,17.827780555700617,0.08741878322504437,
285,bj920252,2025-04-24 00:00:00,16.856787493548413,9,2025-05-16,S2,strength,,18.619133262218273,18.220863032010396,18.33038734531756,18.33038734531756,0.08741878322504437,moderate
286,bj920720,2025-04-24 00:00:00,14.884057969286822,5,2025-05-12,S2,strength,,15.167563835368474,14.777743269506203,15.167563835368474,13.693333331743876,0.01904761904761898,moderate
287,sz002196,2025-04-24 00:00:00,10.88,2,2025-05-08,E1,exhaustion,reduce,11.29,10.58,10.71,10.0096,-0.015625,
288,bj920263,2025-04-24 00:00:00,13.6,10,2025-05-16,D5,danger,reduce,14.15,13.7,13.87,12.512,0.019852941176470518,
288,bj920263,2025-04-24 00:00:00,13.6,10,2025-05-16,E1,exhaustion,reduce,14.15,13.7,13.87,13.87,0.019852941176470518,
288,bj920263,2025-04-24 00:00:00,13.6,10,2025-05-16,S2,strength,,14.15,13.7,13.87,13.87,0.019852941176470518,moderate
290,bj920299,2025-04-24 00:00:00,19.95687726412736,5,2025-05-13,S1,strength,,21.69569429308103,19.75928441992808,21.656175724241177,18.36032708299717,0.08514851485148522,strong
290,bj920299,2025-04-24 00:00:00,19.95687726412736,6,2025-05-14,S1,strength,,22.515704596508044,20.747248640924482,21.913046421700237,18.73937712383221,0.09801980198019788,strong
290,bj920299,2025-04-24 00:00:00,19.95687726412736,7,2025-05-15,S1,strength,,23.315955615515133,21.112795402693152,22.861492073856787,19.727341344828613,0.14554455445544545,strong
290,bj920299,2025-04-24 00:00:00,19.95687726412736,9,2025-05-19,D5,danger,reduce,22.624380660817646,21.26099003584261,21.754972146340812,20.092888106597282,0.09009900990098996,
290,bj920299,2025-04-24 00:00:00,19.95687726412736,9,2025-05-19,E1,exhaustion,reduce,22.624380660817646,21.26099003584261,21.754972146340812,21.754972146340812,0.09009900990098996,
291,bj920856,2025-04-25 00:00:00,23.904610492845784,5,2025-05-12,D5,danger,reduce,25.22471584842085,24.44870797048145,24.707377263127917,21.992241653418123,0.033582089552238736,
293,bj920706,2025-04-25 00:00:00,18.283221741129463,8,2025-05-14,S1,strength,,22.42374694447293,20.33873187770615,22.138532619302005,16.820564001839106,0.21086605701990346,strong
294,bj920198,2025-04-25 00:00:00,12.6,7,2025-05-19,S1,strength,,16.38,13.27,15.16,11.738796683569266,0.20317460317460312,strong
295,bj920110,2025-04-25 00:00:00,36.1681512507779,12,2025-05-20,S1,strength,,39.37352973464314,37.823466109609804,39.335256558716395,33.27469915071567,0.08756613756613763,strong
295,bj920110,2025-04-25 00:00:00,36.1681512507779,14,2025-05-22,D1,danger,exit,40.7609323619878,36.943183063294576,37.23980017672688,36.66230235654667,0.029629629629629672,
296,bj920392,2025-04-25 00:00:00,18.516539870386023,7,2025-05-15,E2,exhaustion,exit,18.991715976331363,17.918737672583827,18.24829529444914,17.035216680755145,-0.01448675496688745,
297,bj920208,2025-04-25 00:00:00,25.44160024524832,4,2025-05-09,D2,danger,exit,25.8239193746168,25.163549969343965,25.337331391784186,23.436468699799097,-0.004098360655737765,
298,bj920163,2025-04-28 00:00:00,15.65173995593733,5,2025-05-09,S2,strength,,16.24274335263729,15.789640748500656,16.055592277015638,14.399600759462343,0.025802391441158035,moderate
299,bj920146,2025-04-28 00:00:00,9.2,1,2025-04-30,E1,exhaustion,reduce,9.4,8.78,9.19,8.464,-0.0010869565217390686,
301,bj920508,2025-04-28 00:00:00,28.69074719318622,8,2025-05-16,D5,danger,reduce,29.080139372822302,28.18536585365854,28.500193573364303,26.395487417731324,-0.006641640196361709,
301,bj920508,2025-04-28 00:00:00,28.69074719318622,8,2025-05-16,S2,strength,,29.080139372822302,28.18536585365854,28.500193573364303,28.500193573364303,-0.006641640196361709,moderate
302,bj920469,2025-04-28 00:00:00,15.944289693593314,7,2025-05-13,D5,danger,reduce,16.24324512534819,15.06735376044568,15.28658774373259,14.668746518105849,-0.04125000000000001,
304,sz301076,2025-04-28 00:00:00,22.891123743838904,3,2025-05-08,D4,danger,exit,23.0908922775377,21.504495098164885,22.180182785675527,21.05983384433179,-0.031057494866529867,
305,bj920768,2025-04-28 00:00:00,8.236623817608537,1,2025-05-07,E1,exhaustion,reduce,8.504596167838953,7.982755275284987,8.2507276255154,7.577693912199854,0.001712328767123239,
306,bj920249,2025-04-29 00:00:00,16.45,8,2025-05-16,S2,strength,,16.4,15.72,16.09,15.134,-0.021884498480243098,moderate
310,bj920768,2025-04-29 00:00:00,8.236623817608537,1,2025-05-07,E1,exhaustion,reduce,8.504596167838953,7.982755275284987,8.2507276255154,7.577693912199854,0.001712328767123239,
311,bj920810,2025-04-30 00:00:00,17.378571428571426,2,2025-05-13,D4,danger,exit,18.28571428571429,16.28571428571429,16.37857142857143,15.988285714285713,-0.05754212905877498,
312,bj920981,2025-04-30 00:00:00,38.851635810296735,5,2025-05-14,D5,danger,reduce,39.84783160030434,38.00486938879026,38.771940147096124,35.743504945473,-0.002051282051282133,
312,bj920981,2025-04-30 00:00:00,38.851635810296735,5,2025-05-14,E1,exhaustion,reduce,39.84783160030434,38.00486938879026,38.771940147096124,38.771940147096124,-0.002051282051282133,
315,bj920491,2025-04-30 00:00:00,31.30153444194119,5,2025-05-15,D2,danger,exit,31.076624947356798,30.216101663729546,30.372560442570865,28.815810120662174,-0.02967822555451416,
316,bj920249,2025-04-30 00:00:00,16.45,8,2025-05-16,S2,strength,,16.4,15.72,16.09,15.134,-0.021884498480243098,moderate
317,bj920179,2025-04-30 00:00:00,35.5597978615908,1,2025-05-08,D4,danger,exit,35.729225149608475,34.94188657587931,35.33057270721396,33.11892206612905,-0.006446188340807013,
318,bj920810,2025-05-06 00:00:00,17.378571428571426,2,2025-05-13,D4,danger,exit,18.28571428571429,16.28571428571429,16.37857142857143,15.988285714285713,-0.05754212905877498,
319,bj920425,2025-05-06 00:00:00,22.373914261697955,1,2025-05-09,D4,danger,exit,23.006066124964978,22.05428691510227,22.25316615298403,20.58400112076212,-0.0053968253968254,
320,bj920961,2025-05-06 00:00:00,23.89465790526563,1,2025-05-13,D4,danger,exit,25.09984907097515,22.639665451716873,22.858791118209513,22.302870461913344,-0.04335139641517294,
321,bj920810,2025-05-07 00:00:00,17.378571428571426,2,2025-05-13,D4,danger,exit,18.28571428571429,16.28571428571429,16.37857142857143,15.988285714285713,-0.05754212905877498,
322,bj920876,2025-05-08 00:00:00,39.09711286089239,1,2025-05-13,D4,danger,exit,40.892388451443566,37.441469816272964,37.511286089238844,35.969343832021,-0.04056122448979593,
323,bj920961,2025-05-08 00:00:00,23.89465790526563,1,2025-05-13,D4,danger,exit,25.09984907097515,22.639665451716873,22.858791118209513,22.25752151900676,-0.04335139641517294,
324,bj920247,2025-05-08 00:00:00,17.43906881450555,1,2025-05-13,D4,danger,exit,18.39063677455496,17.191661144892706,17.22972386329468,16.043943309345106,-0.012004365223717728,
325,bj920510,2025-05-08 00:00:00,24.49,5,2025-05-22,D4,danger,exit,24.96,23.0,23.08,22.5308,-0.05757452021233156,
326,bj920284,2025-05-09 00:00:00,27.98,1,2025-05-14,D4,danger,exit,28.68,27.01,27.79,25.7416,-0.006790564689063694,
327,sh603610,2025-05-09 00:00:00,12.221972841137722,4,2025-05-22,D2,danger,exit,12.231813398980828,11.946437221530754,12.05468335780492,11.244215013846706,-0.013687600644122222,
328,bj920223,2025-05-09 00:00:00,11.82,1,2025-05-15,E1,exhaustion,reduce,12.1,11.6,11.77,10.8744,-0.004230118443316444,
329,bj920510,2025-05-12 00:00:00,24.49,5,2025-05-22,D4,danger,exit,24.96,23.0,23.08,22.5308,-0.05757452021233156,
330,bj920008,2025-05-12 00:00:00,42.29,2,2025-05-19,E1,exhaustion,reduce,43.25,41.65,42.19,38.9068,-0.0023646252069047247,
332,bj920770,2025-05-13 00:00:00,19.03847779643964,1,2025-05-15,D4,danger,exit,19.267019022597317,18.58139534412428,18.71057081977862,17.51539957272447,-0.017223382045929103,
333,bj920261,2025-05-13 00:00:00,15.447867788379332,5,2025-05-22,D4,danger,exit,15.75282261208577,14.6378315379091,14.6378315379091,14.393048879706384,-0.05243676742751391,
335,bj920425,2025-05-14 00:00:00,23.510367049593725,6,2025-05-30,D5,danger,reduce,23.396721770804145,22.615410479125806,22.6438217988232,21.62953768562623,-0.036858006042296054,
336,bj920247,2025-05-14 00:00:00,18.6570758033688,3,2025-05-21,D4,danger,exit,18.70782609457143,17.204348717693364,17.267786581696654,17.164509739099294,-0.07446446786807237,
337,bj920171,2025-05-14 00:00:00,29.75,4,2025-05-22,D2,danger,exit,30.59,28.07,29.26,27.37,-0.016470588235294015,
338,bj920770,2025-05-14 00:00:00,18.97885834613764,1,2025-05-21,D4,danger,exit,19.694291749761675,18.680761094627623,18.76025369503029,17.46054967844663,-0.011518324607330044,
339,bj920706,2025-05-15 00:00:00,20.12236238964545,1,2025-05-26,E1,exhaustion,reduce,20.33873187770615,19.610943599683782,20.14203234310551,18.51257339847381,0.0009775171065491417,
340,bj920304,2025-05-15 00:00:00,16.23536774769955,2,2025-05-20,D4,danger,exit,15.895105549394469,15.370129586295201,15.69094823041142,14.936538327883586,-0.033532934131736525,
341,bj920275,2025-05-15 00:00:00,11.402521023452326,5,2025-05-23,D2,danger,exit,11.83841235710298,11.194481977846333,11.194481977846333,10.57199988823359,-0.018245004344048632,
342,bj920876,2025-05-16 00:00:00,32.584251968503935,1,2025-05-27,D4,danger,exit,32.584251968503935,31.616797900262466,31.90603674540682,29.97751181102362,-0.020814202632384537,
343,bj920247,2025-05-16 00:00:00,18.70782609457143,2,2025-05-21,D4,danger,exit,18.70782609457143,17.204348717693364,17.267786581696654,17.21120000700572,-0.07697524584604953,
344,bj920010,2025-05-16 00:00:00,13.770882054616113,2,2025-05-28,D4,danger,exit,13.969739557209849,13.224023922483344,13.313509798650525,12.710133905867284,-0.033212996389891614,
345,bj920429,2025-05-16 00:00:00,29.337084193272236,2,2025-05-21,D4,danger,exit,28.738167815832607,25.83195064005999,25.91049705021601,26.990117457810456,-0.11680053547523428,
346,bj920171,2025-05-16 00:00:00,30.85,3,2025-05-22,D2,danger,exit,30.59,28.07,29.26,28.382,-0.05153970826580223,
347,bj920300,2025-05-16 00:00:00,21.14,1,2025-05-21,D4,danger,exit,21.7,19.48,19.77,19.4488,-0.06480605487228008,
348,bj920371,2025-05-19 00:00:00,11.721005025125628,1,2025-05-28,D4,danger,exit,12.038324958123953,11.611926298157455,11.661507537688442,10.783324623115575,-0.005076142131979711,
349,bj920436,2025-05-19 00:00:00,25.6,2,2025-05-23,D4,danger,exit,24.49,22.56,22.72,23.552000000000003,-0.11250000000000004,
