====================================================================================================
B级股票长期跟踪报告
====================================================================================================
生成时间: 2025-08-27 16:20:36
B级股票数量: 438只

📋 B级筛选标准:
  • 置信度范围: 60% - 85%
  • 风险等级: 中, 低
  • 最低信号强度: 1
  • 最低预期收益: 5.0%
  • RSI范围: 20 - 40
  • 综合评分范围: 60 - 80分

📈 表现统计摘要
--------------------------------------------------
5日表现:
  平均涨幅: 0.90%
  胜率: 45.7% (172/376)
  最大涨幅: 21.66%
  最大跌幅: -20.77%

15日表现:
  平均涨幅: 1.35%
  胜率: 47.1% (177/376)
  最大涨幅: 29.02%
  最大跌幅: -20.77%

23日表现:
  平均涨幅: 1.40%
  胜率: 47.6% (179/376)
  最大涨幅: 29.02%
  最大跌幅: -20.77%

🥈 B级原因分布:
  universal_screeningB级: 421只
  RSI底部B级: 17只

📂 数据来源分布:
  universal_screening: 421只
  rsi_bottom: 17只

🔄 重复数据统计:
  有重复记录的股票: 436只
  总计去除重复记录: 2990条

📊 B级股票详细表现
----------------------------------------------------------------------------------------------------
序号   股票代码         回测日期         B级原因                           5日涨幅       15日涨幅      23日涨幅      当前价格      
230  31#01362     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.38     
231  31#06199     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥1.15     
232  48#08423     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.05     
233  31#01417     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.22     
234  31#06633     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥3.70     
235  31#02436     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥2.90     
236  31#01348     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.07     
237  31#01820     2025-08-15   universal_screeningB级 (信号强度3   +0.0%      +0.0%      +0.0%      ¥2.86     
238  31#01082     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥1.49     
239  31#01739     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.20     
240  48#08616     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.04     
241  48#08452     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.36     
242  48#08472     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.41     
243  48#08645     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.51     
244  31#01959     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.20     
245  31#03997     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.63     
246  31#06108     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.42     
247  31#02212     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.14     
248  31#02153     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥1.10     
249  48#08422     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.11     
250  31#00599     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.17     
251  sz002948     2025-07-28   RSI底部B级 (置信度71.5%, 中风险)        +0.0%      +0.2%      +0.0%      ¥4.94     
252  31#06190     2025-08-15   universal_screeningB级 (信号强度1   -0.3%      -0.3%      -0.3%      ¥3.39     
253  sz300972     2025-07-28   RSI底部B级 (置信度71.5%, 中风险)        -0.4%      +6.1%      +12.0%     ¥164.15   
254  31#01490     2025-08-15   universal_screeningB级 (信号强度2   -0.5%      -0.5%      -0.5%      ¥0.20     
255  31#09663     2025-08-15   universal_screeningB级 (信号强度2   -0.5%      -0.5%      -0.5%      ¥8.01     
256  31#00186     2025-08-15   universal_screeningB级 (信号强度1   -0.5%      -0.5%      -0.5%      ¥0.20     
257  31#03309     2025-08-15   universal_screeningB级 (信号强度2   -0.5%      -0.5%      -0.5%      ¥1.88     
258  sh600123     2025-08-15   universal_screeningB级 (信号强度2   -0.6%      +0.0%      +0.0%      ¥6.84     
259  31#00603     2025-08-15   universal_screeningB级 (信号强度1   -0.6%      -0.6%      -0.6%      ¥0.17     
260  31#02078     2025-08-15   universal_screeningB级 (信号强度2   -0.6%      -0.6%      -0.6%      ¥0.16     
261  sz002762     2025-08-15   universal_screeningB级 (信号强度2   -0.6%      +2.6%      +2.6%      ¥6.60     
262  sh688100     2025-07-28   RSI底部B级 (置信度80.0%, 中风险)        -0.6%      +2.4%      +5.7%      ¥36.52    
263  31#01638     2025-08-15   universal_screeningB级 (信号强度2   -0.6%      -0.6%      -0.6%      ¥0.15     
264  31#09869     2025-08-15   universal_screeningB级 (信号强度2   -0.7%      -0.7%      -0.7%      ¥1.36     
265  sh600863     2025-07-28   RSI底部B级 (置信度83.3%, 中风险)        -0.7%      -0.5%      +0.2%      ¥4.07     
266  sz001378     2025-08-15   universal_screeningB级 (信号强度2   -0.9%      -0.1%      -0.1%      ¥23.30    
267  31#00122     2025-08-15   universal_screeningB级 (信号强度2   -1.0%      -1.0%      -1.0%      ¥1.98     
268  31#01028     2025-08-15   universal_screeningB级 (信号强度2   -1.0%      -1.0%      -1.0%      ¥0.20     
269  31#09686     2025-08-15   universal_screeningB级 (信号强度2   -1.0%      -1.0%      -1.0%      ¥0.98     
270  31#00765     2025-08-15   universal_screeningB级 (信号强度1   -1.1%      -1.1%      -1.1%      ¥0.47     
271  31#01399     2025-08-15   universal_screeningB级 (信号强度2   -1.1%      -1.1%      -1.1%      ¥0.19     
272  31#00037     2025-08-15   universal_screeningB级 (信号强度2   -1.1%      -1.1%      -1.1%      ¥0.46     
273  sh600941     2025-07-28   RSI底部B级 (置信度82.0%, 中风险)        -1.2%      -1.1%      +0.2%      ¥109.62   
274  31#00174     2025-08-15   universal_screeningB级 (信号强度1   -1.2%      -1.2%      -1.2%      ¥0.24     
275  31#01975     2025-08-15   universal_screeningB级 (信号强度2   -1.2%      -1.2%      -1.2%      ¥0.40     
276  sh603050     2025-08-14   universal_screeningB级 (信号强度2   -1.3%      -0.2%      -0.2%      ¥16.39    
277  31#01978     2025-08-15   universal_screeningB级 (信号强度2   -1.3%      -1.3%      -1.3%      ¥0.39     
278  sh601825     2025-07-28   RSI底部B级 (置信度84.0%, 中风险)        -1.3%      -5.6%      -6.4%      ¥8.76     
279  31#01323     2025-08-15   universal_screeningB级 (信号强度2   -1.3%      -1.3%      -1.3%      ¥0.15     
280  31#02222     2025-08-15   universal_screeningB级 (信号强度1   -1.3%      -1.3%      -1.3%      ¥0.75     
281  31#00810     2025-08-15   universal_screeningB级 (信号强度2   -1.4%      -1.4%      -1.4%      ¥0.15     
282  31#00822     2025-08-15   universal_screeningB级 (信号强度2   -1.4%      -1.4%      -1.4%      ¥0.37     
283  31#00587     2025-08-15   universal_screeningB级 (信号强度2   -1.4%      -1.4%      -1.4%      ¥0.72     
284  sh600578     2025-07-28   RSI底部B级 (置信度71.5%, 中风险)        -1.4%      +0.5%      +1.6%      ¥4.38     
285  31#01563     2025-08-15   universal_screeningB级 (信号强度1   -1.4%      -1.4%      -1.4%      ¥0.21     
286  31#00831     2025-08-15   universal_screeningB级 (信号强度2   -1.4%      -1.4%      -1.4%      ¥0.35     
287  31#02175     2025-08-15   universal_screeningB级 (信号强度1   -1.4%      -1.4%      -1.4%      ¥2.04     
288  31#01206     2025-08-15   universal_screeningB级 (信号强度1   -1.5%      -1.5%      -1.5%      ¥0.34     
289  31#01692     2025-08-15   universal_screeningB级 (信号强度2   -1.5%      -1.5%      -1.5%      ¥1.93     
290  31#02215     2025-08-15   universal_screeningB级 (信号强度1   -1.6%      -1.6%      -1.6%      ¥0.63     
291  sh601107     2025-07-28   RSI底部B级 (置信度69.5%, 中风险)        -1.6%      -1.6%      -0.2%      ¥5.69     
292  31#01489     2025-08-15   universal_screeningB级 (信号强度1   -1.6%      -1.6%      -1.6%      ¥0.31     
293  31#00253     2025-08-15   universal_screeningB级 (信号强度1   -1.6%      -1.6%      -1.6%      ¥0.60     
294  31#06913     2025-08-15   universal_screeningB级 (信号强度2   -1.7%      -1.7%      -1.7%      ¥0.29     
295  31#06163     2025-08-15   universal_screeningB级 (信号强度1   -1.8%      -1.8%      -1.8%      ¥0.28     
296  31#01575     2025-08-15   universal_screeningB级 (信号强度1   -1.9%      -1.9%      -1.9%      ¥0.05     
297  31#01830     2025-08-15   universal_screeningB级 (信号强度2   -1.9%      -1.9%      -1.9%      ¥1.56     
298  31#01002     2025-08-15   universal_screeningB级 (信号强度1   -1.9%      -1.9%      -1.9%      ¥0.05     
299  sz002461     2025-07-28   RSI底部B级 (置信度82.0%, 中风险)        -1.9%      -0.4%      +1.8%      ¥10.75    
300  sh600546     2025-08-15   universal_screeningB级 (信号强度2   -1.9%      -1.4%      -1.4%      ¥10.28    
301  48#08487     2025-08-15   universal_screeningB级 (信号强度2   -1.9%      -1.9%      -1.9%      ¥0.10     
302  31#01245     2025-08-15   universal_screeningB级 (信号强度1   -2.0%      -2.0%      -2.0%      ¥0.20     
303  31#02459     2025-08-15   universal_screeningB级 (信号强度1   -2.0%      -2.0%      -2.0%      ¥0.15     
304  31#01262     2025-08-15   universal_screeningB级 (信号强度1   -2.0%      -2.0%      -2.0%      ¥1.95     
305  31#01854     2025-08-15   universal_screeningB级 (信号强度2   -2.1%      -2.1%      -2.1%      ¥0.93     
306  31#01231     2025-08-15   universal_screeningB级 (信号强度2   -2.1%      -2.1%      -2.1%      ¥0.23     
307  31#06093     2025-08-15   universal_screeningB级 (信号强度1   -2.2%      -2.2%      -2.2%      ¥0.90     
308  31#02147     2025-08-15   universal_screeningB级 (信号强度2   -2.2%      -2.2%      -2.2%      ¥0.04     
309  sh603959     2025-07-28   RSI底部B级 (置信度66.0%, 中风险)        -2.3%      +6.1%      +4.2%      ¥5.50     
310  31#01408     2025-08-15   universal_screeningB级 (信号强度2   -2.3%      -2.3%      -2.3%      ¥0.17     
311  31#03773     2025-08-15   universal_screeningB级 (信号强度2   -2.3%      -2.3%      -2.3%      ¥1.72     
312  31#06968     2025-08-15   universal_screeningB级 (信号强度2   -2.4%      -2.4%      -2.4%      ¥0.08     
313  31#02193     2025-08-15   universal_screeningB级 (信号强度2   -2.4%      -2.4%      -2.4%      ¥0.20     
314  31#02422     2025-08-15   universal_screeningB级 (信号强度2   -2.5%      -2.5%      -2.5%      ¥0.39     
315  31#02340     2025-08-15   universal_screeningB级 (信号强度1   -2.5%      -2.5%      -2.5%      ¥0.15     
316  31#01029     2025-08-15   universal_screeningB级 (信号强度2   -2.6%      -2.6%      -2.6%      ¥0.74     
317  31#00079     2025-08-15   universal_screeningB级 (信号强度1   -2.7%      -2.7%      -2.7%      ¥0.11     
318  48#08413     2025-08-15   universal_screeningB级 (信号强度1   -2.8%      -2.8%      -2.8%      ¥0.10     
319  31#01183     2025-08-15   universal_screeningB级 (信号强度1   -2.9%      -2.9%      -2.9%      ¥0.17     
320  sh600810     2025-08-15   universal_screeningB级 (信号强度1   -3.0%      -0.6%      -0.6%      ¥9.57     
321  48#08451     2025-08-15   universal_screeningB级 (信号强度2   -3.2%      -3.2%      -3.2%      ¥0.06     
322  sz002700     2025-07-28   RSI底部B级 (置信度80.0%, 中风险)        -3.2%      -3.0%      -1.3%      ¥7.60     
323  31#01897     2025-08-15   universal_screeningB级 (信号强度1   -3.3%      -3.3%      -3.3%      ¥0.44     
324  31#01655     2025-08-15   universal_screeningB级 (信号强度1   -3.4%      -3.4%      -3.4%      ¥0.14     
325  31#06830     2025-08-15   universal_screeningB级 (信号强度2   -3.5%      -3.5%      -3.5%      ¥0.28     
326  48#08057     2025-08-15   universal_screeningB级 (信号强度1   -3.5%      -3.5%      -3.5%      ¥0.08     
327  31#01936     2025-08-15   universal_screeningB级 (信号强度2   -3.6%      -3.6%      -3.6%      ¥0.63     
328  31#00918     2025-08-15   universal_screeningB级 (信号强度1   -3.6%      -3.6%      -3.6%      ¥0.54     
329  31#02482     2025-08-15   universal_screeningB级 (信号强度1   -3.8%      -3.8%      -3.8%      ¥0.76     
330  31#01416     2025-08-15   universal_screeningB级 (信号强度1   -3.8%      -3.8%      -3.8%      ¥0.10     
331  48#08347     2025-08-15   universal_screeningB级 (信号强度1   -3.8%      -3.8%      -3.8%      ¥0.12     
332  31#03798     2025-08-15   universal_screeningB级 (信号强度2   -4.0%      -4.0%      -4.0%      ¥0.97     
333  31#01701     2025-08-15   universal_screeningB级 (信号强度2   -4.0%      -4.0%      -4.0%      ¥0.12     
334  31#02135     2025-08-15   universal_screeningB级 (信号强度2   -4.0%      -4.0%      -4.0%      ¥0.12     
335  48#08328     2025-08-15   universal_screeningB级 (信号强度2   -4.2%      -4.2%      -4.2%      ¥0.69     
336  48#08659     2025-08-15   universal_screeningB级 (信号强度1   -4.4%      -4.4%      -4.4%      ¥0.13     
337  31#09857     2025-08-15   universal_screeningB级 (信号强度1   -4.5%      -4.5%      -4.5%      ¥5.05     
338  31#01827     2025-08-15   universal_screeningB级 (信号强度2   -4.5%      -4.5%      -4.5%      ¥1.05     
339  31#00556     2025-08-15   universal_screeningB级 (信号强度1   -4.7%      -4.7%      -4.7%      ¥0.41     
340  31#02231     2025-08-15   universal_screeningB级 (信号强度1   -4.8%      -4.8%      -4.8%      ¥0.20     
341  31#01463     2025-08-15   universal_screeningB级 (信号强度2   -5.1%      -5.1%      -5.1%      ¥0.28     
342  31#01622     2025-08-15   universal_screeningB级 (信号强度1   -5.1%      -5.1%      -5.1%      ¥0.09     
343  sz002427     2025-07-28   RSI底部B级 (置信度71.5%, 中风险)        -5.1%      +0.8%      +1.3%      ¥7.91     
344  31#01733     2025-08-15   universal_screeningB级 (信号强度1   -5.2%      -5.2%      -5.2%      ¥0.91     
345  31#01865     2025-08-15   universal_screeningB级 (信号强度2   -5.6%      -5.6%      -5.6%      ¥0.26     
346  48#08081     2025-08-15   universal_screeningB级 (信号强度1   -5.6%      -5.6%      -5.6%      ¥0.02     
347  31#01332     2025-08-15   universal_screeningB级 (信号强度1   -5.8%      -5.8%      -5.8%      ¥0.08     
348  31#03336     2025-08-15   universal_screeningB级 (信号强度1   -6.0%      -6.0%      -6.0%      ¥1.26     
349  31#02098     2025-08-15   universal_screeningB级 (信号强度2   -6.1%      -6.1%      -6.1%      ¥0.16     
350  31#00185     2025-08-15   universal_screeningB级 (信号强度1   -6.3%      -6.3%      -6.3%      ¥0.12     
351  48#08250     2025-08-15   universal_screeningB级 (信号强度2   -6.4%      -6.4%      -6.4%      ¥0.15     
352  31#00361     2025-08-15   universal_screeningB级 (信号强度1   -6.8%      -6.8%      -6.8%      ¥0.04     
353  31#02237     2025-08-15   universal_screeningB级 (信号强度1   -6.8%      -6.8%      -6.8%      ¥0.34     
354  31#02260     2025-08-15   universal_screeningB级 (信号强度4   -7.1%      -7.1%      -7.1%      ¥1.70     
355  31#01532     2025-08-15   universal_screeningB级 (信号强度1   -7.3%      -7.3%      -7.3%      ¥0.12     
356  31#00997     2025-08-15   universal_screeningB级 (信号强度1   -7.4%      -7.4%      -7.4%      ¥0.03     
357  31#00171     2025-08-15   universal_screeningB级 (信号强度1   -7.6%      -7.6%      -7.6%      ¥0.10     
358  31#00110     2025-08-15   universal_screeningB级 (信号强度1   -7.8%      -7.8%      -7.8%      ¥0.17     
359  31#00488     2025-08-15   universal_screeningB级 (信号强度1   -8.2%      -8.2%      -8.2%      ¥0.67     
360  31#03300     2025-08-15   universal_screeningB级 (信号强度1   -8.3%      -8.3%      -8.3%      ¥0.28     
361  48#08069     2025-08-15   universal_screeningB级 (信号强度2   -8.3%      -8.3%      -8.3%      ¥0.03     
362  31#06958     2025-08-15   universal_screeningB级 (信号强度2   -9.0%      -9.0%      -9.0%      ¥0.12     
363  31#00368     2025-08-15   universal_screeningB级 (信号强度2   -9.1%      -9.1%      -9.1%      ¥0.30     
364  48#08262     2025-08-15   universal_screeningB级 (信号强度1   -9.1%      -9.1%      -9.1%      ¥0.08     
365  31#03363     2025-08-15   universal_screeningB级 (信号强度2   -9.2%      -9.2%      -9.2%      ¥0.40     
366  31#01542     2025-08-15   universal_screeningB级 (信号强度1   -9.2%      -9.2%      -9.2%      ¥1.28     
367  48#08311     2025-08-15   universal_screeningB级 (信号强度1   -9.3%      -9.3%      -9.3%      ¥0.04     
368  31#00162     2025-08-15   universal_screeningB级 (信号强度1   -10.0%     -10.0%     -10.0%     ¥0.05     
369  31#01163     2025-08-15   universal_screeningB级 (信号强度1   -10.6%     -10.6%     -10.6%     ¥0.14     
370  48#08437     2025-08-15   universal_screeningB级 (信号强度1   -10.8%     -10.8%     -10.8%     ¥0.13     
371  31#01271     2025-08-15   universal_screeningB级 (信号强度1   -11.6%     -11.6%     -11.6%     ¥1.14     
372  31#02486     2025-08-15   universal_screeningB级 (信号强度2   -11.8%     -11.8%     -11.8%     ¥5.92     
373  31#00093     2025-08-15   universal_screeningB级 (信号强度1   -14.0%     -14.0%     -14.0%     ¥0.49     
374  sz000627     2025-07-28   RSI底部B级 (置信度64.5%, 中风险)        -14.2%     -2.5%      -2.5%      ¥1.58     
375  31#02325     2025-08-15   universal_screeningB级 (信号强度1   -17.2%     -17.2%     -17.2%     ¥2.36     
376  31#02405     2025-08-15   universal_screeningB级 (信号强度3   -20.8%     -20.8%     -20.8%     ¥2.06     
377  sz300208     2025-07-18   universal_screeningB级 (信号强度1   N/A        N/A        N/A        ¥0.28     
378  31#00663     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.10     
379  31#03616     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.26     
380  31#06899     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.19     
381  48#08130     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.01     
382  31#06878     2025-08-15   universal_screeningB级 (信号强度1   N/A        N/A        N/A        ¥0.04     
383  31#00333     2025-08-15   universal_screeningB级 (信号强度1   N/A        N/A        N/A        ¥0.30     
384  31#01246     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.02     
385  31#06900     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.01     
386  31#06689     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥1.74     
387  31#01849     2025-08-15   universal_screeningB级 (信号强度1   N/A        N/A        N/A        ¥0.05     
388  31#00007     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.03     
389  31#01495     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.10     
390  31#01699     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.04     
391  31#06606     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥14.14    
392  31#00102     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.05     
393  31#02448     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.09     
394  31#00195     2025-08-15   universal_screeningB级 (信号强度1   N/A        N/A        N/A        ¥0.28     
395  31#01189     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.05     
396  31#00852     2025-08-15   universal_screeningB级 (信号强度1   N/A        N/A        N/A        ¥0.17     
397  31#01185     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.04     
398  31#01004     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.02     
399  48#08527     2025-08-15   universal_screeningB级 (信号强度1   N/A        N/A        N/A        ¥0.17     
400  31#01255     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.30     
401  31#00724     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.11     
402  31#00802     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.05     
403  31#02019     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.09     
404  31#01922     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥1.36     
405  48#08126     2025-08-15   universal_screeningB级 (信号强度1   N/A        N/A        N/A        ¥0.04     
406  31#02258     2025-08-15   universal_screeningB级 (信号强度1   N/A        N/A        N/A        ¥0.18     
407  31#02127     2025-08-15   universal_screeningB级 (信号强度1   N/A        N/A        N/A        ¥0.02     
408  31#01034     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.15     
409  31#00431     2025-08-15   universal_screeningB级 (信号强度1   N/A        N/A        N/A        ¥0.01     
410  48#08001     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.19     
411  31#00593     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.19     
412  31#00009     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.01     
413  48#08445     2025-08-15   universal_screeningB级 (信号强度1   N/A        N/A        N/A        ¥0.18     
414  48#08475     2025-08-15   universal_screeningB级 (信号强度1   N/A        N/A        N/A        ¥0.07     
415  31#02708     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.06     
416  31#00389     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.43     
417  31#00550     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.13     
418  31#01598     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.11     
419  48#08218     2025-08-15   universal_screeningB级 (信号强度1   N/A        N/A        N/A        ¥0.07     
420  31#00589     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.19     
421  31#01107     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.02     
422  31#03333     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.16     
423  31#00310     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.10     
424  31#01406     2025-08-15   universal_screeningB级 (信号强度1   N/A        N/A        N/A        ¥0.36     
425  31#09977     2025-07-25   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥1.99     
426  31#02060     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.19     
427  31#01383     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.04     
428  31#00286     2025-08-15   universal_screeningB级 (信号强度3   N/A        N/A        N/A        ¥1.31     
429  31#00812     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.03     
430  31#01790     2025-08-15   universal_screeningB级 (信号强度1   N/A        N/A        N/A        ¥0.45     
431  31#01566     2025-08-15   universal_screeningB级 (信号强度1   N/A        N/A        N/A        ¥0.05     
432  48#08047     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.03     
433  31#09982     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.11     
434  48#08063     2025-08-15   universal_screeningB级 (信号强度1   N/A        N/A        N/A        ¥0.02     
435  31#01703     2025-08-15   universal_screeningB级 (信号强度2   N/A        N/A        N/A        ¥0.05     
436  48#08392     2025-08-15   universal_screeningB级 (信号强度1   N/A        N/A        N/A        ¥0.05     
437  31#00936     2025-08-15   universal_screeningB级 (信号强度1   N/A        N/A        N/A        ¥0.11     
438  sz300280     2025-07-28   RSI底部B级 (置信度76.4%, 中风险)        N/A        N/A        N/A        ¥2.74     
----------------------------------------------------------------------------------------------------

🔍 深度表现分析
--------------------------------------------------
🥇 5日最佳表现: sz300147 (+21.66%)
🥇 15日最佳表现: sz300147 (+29.02%)
🥇 23日最佳表现: sz300147 (+29.02%)

⚠️ 5日最差表现: 31#02405 (-20.77%)

🎯 全周期盈利股票: 170只
   (所有有效周期均为正收益)
   • sh603517: 5日3.0%, 15日7.6%, 23日7.6%
   • sh600171: 5日4.2%, 15日11.9%, 23日11.9%
   • sh603178: 5日0.2%, 15日3.1%, 23日3.1%
   • sh600054: 5日1.7%, 15日2.8%, 23日2.8%
   • sh600860: 5日6.6%, 15日6.7%, 23日6.7%

⚠️ 全周期亏损股票: 115只
🔄 混合表现股票: 91只

📊 按来源类型表现分析:
  universal_screening: 平均5日涨幅1.03%, 胜率46.9% (421只)
  rsi_bottom: 平均5日涨幅-2.01%, 胜率18.8% (17只)

⚠️ B级股票投资风险提示
--------------------------------------------------
1. B级股票属于中等质量投资标的，存在一定投资风险
2. 建议采用分散投资策略，单只股票仓位不宜过重
3. 密切关注市场环境变化，及时调整投资策略
4. 建议设置止损位，控制单笔投资风险
5. B级股票适合有一定风险承受能力的投资者
6. 投资前请仔细研究个股基本面和技术面
7. 本报告仅供参考，不构成投资建议
