signal_idx,stock_code,t0_date,zone_tag,dd_tier,position_ratio,trend_tag,golden_trend_t0,support_score,ma_zone,_ind_config,status,target_entry_price,actual_entry_price,entry_day_idx,tp_price,sl_price,exit_price,exit_day_idx,exit_reason,pnl,gt_t0,gt_channel_width,gt_n,gt_k,gt_offset,tp_mult,sl_buffer,gt_at_entry,ema_h_at_entry,channel_at_entry,gap_at_entry,fwd_low,fwd_low_day,fwd_high,fwd_high_day,hold_low,hold_low_day,hold_high,hold_high_day,entry_type
2744,sz300469,2025-10-13,high_zone,>20%,0.702,neutral,57.1142,6.0,transition,"('none', False)",order_timeout,57.1142,,,,,,,order_timeout,,57.1142,19.7064,14.0,2.0,0.95,1.5,0.03,,,,,60.68,17.0,84.5,2.0,,,,,none
2508,sh688521,2025-09-15,high_trap,10~15%,1.0,bull_aligned,84.3569,6.0,transition,"('none', False)",order_timeout,84.3569,,,,,,,order_timeout,,84.3569,33.6793,17.0,2.0,0.95,2.0,0.03,,,,,158.59,18.0,216.77,11.0,,,,,none
2584,sh688521,2025-09-22,high_zone,>20%,0.775,bull_aligned,94.7231,6.0,transition,"('none', False)",order_timeout,94.7231,,,,,,,order_timeout,,94.7231,42.4704,16.0,2.0,0.95,1.5,0.03,,,,,158.59,13.0,216.77,6.0,,,,,none
2511,sz001309,2025-09-15,high_trap,0~3%,1.0,bull_aligned,79.1473,6.0,transition,"('none', False)",order_timeout,79.1473,,,,,,,order_timeout,,79.1473,17.1213,15.0,1.808,0.95,2.0,0.03,,,,,119.8737,0.0,224.8531,11.0,,,,,none
2618,sz001309,2025-09-24,high_trap,0~3%,1.0,bull_aligned,83.6545,6.0,transition,"('none', False)",simulated,83.6545,190.9788,10.0,210.0767,171.8809,210.0767,15.0,tp,0.1,83.6545,20.3115,16.0,1.884,0.95,2.0,0.03,,,,,172.1187,1.0,247.9488,19.0,174.8158,11.0,216.6917,15.0,60m
2795,sz001309,2025-10-16,main_wave,5~10%,0.667,bull_aligned,109.5297,6.0,transition,"('none', False)",order_timeout,109.5297,,,,,,,order_timeout,,109.5297,33.0328,16.0,2.0,0.95,2.0,0.03,,,,,174.8158,1.0,305.678,19.0,,,,,none
3059,sz001309,2025-11-06,high_trap,>20%,0.8606,bull_aligned,148.5422,6.0,transition,"('none', False)",order_timeout,148.5422,,,,,,,order_timeout,,148.5422,51.2416,14.0,2.0,0.95,2.0,0.03,,,,,198.7906,19.0,305.678,4.0,,,,,none
3075,sz001309,2025-11-07,high_trap,>20%,0.8644,bull_aligned,150.271,6.0,transition,"('none', False)",order_timeout,150.271,,,,,,,order_timeout,,150.271,52.5779,14.0,2.0,0.95,2.0,0.03,,,,,198.7906,18.0,305.678,3.0,,,,,none
2526,sz300857,2025-09-16,high_trap,5~10%,0.9847,bull_aligned,56.4735,6.0,transition,"('none', False)",order_timeout,56.4735,,,,,,,order_timeout,,56.4735,16.2978,16.0,1.887,0.95,2.0,0.03,,,,,103.4487,14.0,132.6375,8.0,,,,,none
2677,sz300857,2025-09-29,high_trap,15~20%,0.8508,bull_aligned,70.6684,6.0,transition,"('none', False)",simulated,70.6684,109.0493,9.0,122.1352,98.1444,122.1352,13.0,tp,0.12,70.6684,24.791,15.0,2.0,0.95,2.0,0.03,,,,,103.4487,5.0,131.2462,0.0,107.7938,11.0,122.2776,13.0,60m
2785,sz300857,2025-10-15,high_zone,3~5%,0.7808,neutral,80.8635,6.0,transition,"('none', False)",simulated,80.8635,110.0815,5.0,123.2913,99.0734,123.2913,8.0,tp,0.12,80.8635,27.4058,14.0,2.0,0.95,1.5,0.03,,,,,105.0255,21.0,128.4279,8.0,107.7938,5.0,128.4279,8.0,60m
2529,sh603083,2025-09-16,high_trap,15~20%,1.0,bull_aligned,56.5467,6.0,transition,"('none', False)",order_timeout,56.5467,,,,,,,order_timeout,,56.5467,18.183,16.0,2.0,0.95,2.0,0.03,,,,,98.1007,16.0,142.2835,8.0,,,,,none
2659,sh603083,2025-09-26,high_trap,>20%,0.8915,bull_aligned,69.0274,6.0,transition,"('none', False)",order_timeout,69.0274,,,,,,,order_timeout,,69.0274,23.7716,15.0,2.0,0.95,2.0,0.03,,,,,97.7613,21.0,142.2835,0.0,,,,,none
2834,sh603083,2025-10-20,main_wave,10~15%,0.6008,neutral,80.293,5.0,transition,"('none', False)",order_timeout,80.293,,,,,,,order_timeout,,80.293,31.2053,15.0,2.0,0.95,2.0,0.03,,,,,97.7613,11.0,128.4545,5.0,,,,,none
2533,sz300007,2025-09-17,high_trap,>20%,0.9214,bull_aligned,38.9369,6.0,transition,"('none', False)",order_timeout,38.9369,,,,,,,order_timeout,,38.9369,11.5679,14.0,2.0,0.95,2.0,0.03,,,,,52.2879,15.0,72.7736,0.0,,,,,none
2549,sz300007,2025-09-18,high_trap,>20%,1.0,bull_aligned,38.9437,6.0,transition,"('none', False)",order_timeout,38.9437,,,,,,,order_timeout,,38.9437,11.7695,15.0,2.0,0.95,2.0,0.03,,,,,52.2879,14.0,68.0592,0.0,,,,,none
2534,sz300959,2025-09-17,high_trap,10~15%,1.0,bull_aligned,40.2914,6.0,transition,"('none', False)",order_timeout,40.2914,,,,,,,order_timeout,,40.2914,6.4304,18.0,1.543,0.95,2.0,0.03,,,,,69.0,2.0,110.96,17.0,,,,,none
2973,sz300959,2025-10-30,high_trap,5~10%,0.974,bull_aligned,53.6609,6.0,transition,"('none', False)",order_timeout,53.6609,,,,,,,order_timeout,,53.6609,31.1042,16.0,2.0,0.95,2.0,0.03,,,,,97.05,1.0,159.0,8.0,,,,,none
3264,sz300959,2025-11-25,high_zone,>20%,0.7156,neutral,82.6715,6.0,transition,"('none', False)",order_timeout,82.6715,,,,,,,order_timeout,,82.6715,38.7422,15.0,2.0,0.95,1.5,0.03,,,,,102.93,19.0,141.34,0.0,,,,,none
3410,sz300959,2025-12-05,main_wave,15~20%,0.5934,neutral,90.3768,5.0,transition,"('none', False)",order_timeout,90.3768,,,,,,,order_timeout,,90.3768,37.7656,16.0,2.0,0.95,2.0,0.03,,,,,94.08,17.0,140.96,2.0,,,,,none
3439,sz300959,2025-12-09,main_wave,>20%,0.5947,neutral,90.0141,5.0,transition,"('none', False)",order_timeout,90.0141,,,,,,,order_timeout,,90.0141,36.7484,17.0,2.0,0.95,2.0,0.03,,,,,94.08,15.0,140.96,0.0,,,,,none
2544,sh688279,2025-09-17,main_wave,>20%,0.5273,neutral,164.402,3.0,transition,"('none', False)",order_timeout,164.402,,,,,,,order_timeout,,164.402,44.1522,19.0,2.0,0.95,2.0,0.03,,,,,183.5706,19.0,300.8864,0.0,,,,,none
2556,sh688279,2025-09-18,main_wave,>20%,0.5996,neutral,164.3283,4.0,transition,"('none', False)",order_timeout,164.3283,,,,,,,order_timeout,,164.3283,44.5678,19.0,2.0,0.95,2.0,0.03,,,,,183.5706,18.0,267.0118,0.0,,,,,none
2545,sh601388,2025-09-17,high_trap,15~20%,0.8991,bull_aligned,2.4396,6.0,transition,"('none', False)",order_timeout,2.4396,,,,,,,order_timeout,,2.4396,0.229,20.0,1.344,0.98,2.0,0.03,,,,,2.7308,3.0,3.2968,0.0,,,,,none
4016,sh601388,2026-01-29,high_trap,10~15%,0.879,bull_aligned,2.852,6.0,transition,"('none', False)",order_timeout,2.852,,,,,,,order_timeout,,2.852,0.3399,16.0,1.57,0.98,2.0,0.03,,,,,3.6742,5.0,4.7665,0.0,,,,,none
4030,sh601388,2026-01-30,high_trap,10~15%,1.0,bull_aligned,2.8682,6.0,transition,"('none', False)",order_timeout,2.8682,,,,,,,order_timeout,,2.8682,0.3536,16.0,1.591,0.98,2.0,0.03,,,,,3.6742,4.0,4.3196,17.0,,,,,none
4055,sh601388,2026-02-02,high_trap,5~10%,0.9167,bull_aligned,2.903,6.0,transition,"('none', False)",order_timeout,2.903,,,,,,,order_timeout,,2.903,0.4086,16.0,1.662,0.98,2.0,0.03,,,,,3.6742,3.0,4.3196,16.0,,,,,none
2552,sh688135,2025-09-18,high_zone,15~20%,0.7317,bull_aligned,20.3673,6.0,transition,"('none', False)",order_timeout,20.3673,,,,,,,order_timeout,,20.3673,5.8875,15.0,1.904,0.95,1.5,0.03,,,,,29.44,14.0,39.48,3.0,,,,,none
2553,sz301013,2025-09-18,high_trap,10~15%,0.9195,bull_aligned,15.8082,6.0,transition,"('none', False)",order_timeout,15.8082,,,,,,,order_timeout,,15.8082,3.7545,15.0,1.787,0.95,2.0,0.03,,,,,25.82,5.0,44.28,11.0,,,,,none
2581,sz301013,2025-09-22,high_trap,10~15%,0.8271,bull_aligned,15.736,6.0,transition,"('none', False)",order_timeout,15.736,,,,,,,order_timeout,,15.736,4.2074,18.0,1.931,0.95,2.0,0.03,,,,,25.82,3.0,44.28,9.0,,,,,none
2745,sz301013,2025-10-13,high_trap,>20%,0.9217,bull_aligned,17.0384,6.0,transition,"('none', False)",order_timeout,17.0384,,,,,,,order_timeout,,17.0384,7.1218,17.0,2.0,0.95,2.0,0.03,,,,,26.58,16.0,44.28,0.0,,,,,none
2767,sz301013,2025-10-14,high_trap,>20%,0.9217,bull_aligned,17.0384,6.0,transition,"('none', False)",order_timeout,17.0384,,,,,,,order_timeout,,17.0384,7.1218,17.0,2.0,0.95,2.0,0.03,,,,,26.58,15.0,38.0,0.0,,,,,none
2557,sz000559,2025-09-18,high_trap,15~20%,0.9183,bull_aligned,7.0072,6.0,transition,"('none', False)",order_timeout,7.0072,,,,,,,order_timeout,,7.0072,0.9349,20.0,1.361,0.95,2.0,0.03,,,,,9.5241,1.0,13.9449,7.0,,,,,none
2652,sz000559,2025-09-26,high_trap,10~15%,0.915,bull_aligned,7.2197,6.0,transition,"('none', False)",order_timeout,7.2197,,,,,,,order_timeout,,7.2197,1.2747,18.0,1.521,0.95,2.0,0.03,,,,,10.5823,12.0,13.9449,1.0,,,,,none
2673,sz000559,2025-09-29,high_trap,15~20%,1.0,bull_aligned,7.365,6.0,transition,"('none', False)",order_timeout,7.365,,,,,,,order_timeout,,7.365,1.4604,17.0,1.554,0.95,2.0,0.03,,,,,10.5823,11.0,13.9449,0.0,,,,,none
2695,sz000559,2025-09-30,high_trap,15~20%,1.0,bull_aligned,7.365,6.0,transition,"('none', False)",order_timeout,7.365,,,,,,,order_timeout,,7.365,1.4604,17.0,1.554,0.95,2.0,0.03,,,,,10.5823,10.0,14.3899,21.0,,,,,none
2704,sz000559,2025-10-09,high_trap,10~15%,0.8256,bull_aligned,7.4949,6.0,transition,"('none', False)",order_timeout,7.4949,,,,,,,order_timeout,,7.4949,1.6839,17.0,1.621,0.95,2.0,0.03,,,,,10.5823,9.0,14.3899,20.0,,,,,none
3725,sz000559,2025-12-31,high_trap,0~3%,0.8921,neutral,10.0035,5.0,transition,"('none', False)",order_timeout,10.0035,,,,,,,order_timeout,,10.0035,2.3545,21.0,2.0,0.95,2.0,0.03,,,,,16.3185,0.0,21.5602,5.0,,,,,none
2558,sz002067,2025-09-18,high_trap,>20%,1.0,bull_aligned,3.9271,6.0,transition,"('none', False)",order_timeout,3.9271,,,,,,,order_timeout,,3.9271,0.7922,17.0,1.763,0.95,2.0,0.03,,,,,5.5471,3.0,7.7619,0.0,,,,,none
2576,sz002067,2025-09-19,high_trap,10~15%,1.0,bull_aligned,3.9728,6.0,transition,"('none', False)",order_timeout,3.9728,,,,,,,order_timeout,,3.9728,0.8084,17.0,1.741,0.95,2.0,0.03,,,,,5.5471,2.0,6.9937,16.0,,,,,none
2564,sh603843,2025-09-19,high_trap,5~10%,1.0,bull_aligned,2.5962,6.0,transition,"('none', False)",order_timeout,2.5962,,,,,,,order_timeout,,2.5962,0.3966,19.0,1.506,0.95,2.0,0.03,,,,,4.41,2.0,6.79,15.0,,,,,none
3133,sh603843,2025-11-13,high_trap,>20%,1.0,bull_aligned,4.2901,6.0,transition,"('none', False)",order_timeout,4.2901,,,,,,,order_timeout,,4.2901,0.722,13.0,1.518,0.95,2.0,0.03,,,,,4.24,18.0,8.66,2.0,,,,,none
3142,sh603843,2025-11-14,high_trap,>20%,1.0,bull_aligned,4.4326,6.0,transition,"('none', False)",order_timeout,4.4326,,,,,,,order_timeout,,4.4326,0.7136,13.0,1.518,0.95,2.0,0.03,,,,,4.24,17.0,8.66,1.0,,,,,none
3158,sh603843,2025-11-17,high_trap,>20%,1.0,bull_aligned,4.7725,6.0,transition,"('none', False)",order_timeout,4.7725,,,,,,,order_timeout,,4.7725,0.6801,13.0,1.49,0.95,2.0,0.03,,,,,4.24,16.0,8.66,0.0,,,,,none
3554,sh603843,2025-12-17,main_wave,10~15%,0.4847,neutral,6.1113,5.0,transition,"('none', False)",order_timeout,6.1113,,,,,,,order_timeout,,6.1113,0.5529,13.0,1.375,0.95,2.0,0.03,,,,,4.24,4.0,7.13,15.0,,,,,none
3598,sh603843,2025-12-22,main_wave,5~10%,0.312,neutral,5.7523,5.0,transition,"('none', False)",order_timeout,5.7523,,,,,,,order_timeout,,5.7523,0.5306,16.0,1.374,0.95,2.0,0.03,,,,,4.24,1.0,7.13,12.0,,,,,none
3679,sh603843,2025-12-29,main_wave,10~15%,0.3941,bear_aligned,5.308,4.0,transition,"('none', False)",order_timeout,5.308,,,,,,,order_timeout,,5.308,0.5673,20.0,1.412,0.95,2.0,0.03,,,,,4.86,21.0,7.13,7.0,,,,,none
3694,sh603843,2025-12-30,main_wave,10~15%,0.3941,bear_aligned,5.308,4.0,transition,"('none', False)",order_timeout,5.308,,,,,,,order_timeout,,5.308,0.5673,20.0,1.412,0.95,2.0,0.03,,,,,4.86,20.0,7.13,6.0,,,,,none
3720,sh603843,2025-12-31,main_wave,15~20%,0.4351,bear_aligned,5.274,4.0,transition,"('none', False)",order_timeout,5.274,,,,,,,order_timeout,,5.274,0.5617,20.0,1.381,0.95,2.0,0.03,,,,,4.86,19.0,7.13,5.0,,,,,none
2565,sh600699,2025-09-19,high_trap,>20%,1.0,bull_aligned,19.2487,6.0,transition,"('none', False)",order_timeout,19.2487,,,,,,,order_timeout,,19.2487,3.6305,15.0,1.475,0.95,2.0,0.03,,,,,28.8601,13.0,39.4269,1.0,,,,,none
2566,sz002674,2025-09-19,high_trap,15~20%,0.8172,bull_aligned,11.0555,6.0,transition,"('none', False)",order_timeout,11.0555,,,,,,,order_timeout,,11.0555,2.5779,14.0,1.928,0.98,2.0,0.03,,,,,13.48,14.0,18.6,2.0,,,,,none
2569,sh688081,2025-09-19,high_trap,15~20%,0.9111,neutral,19.6297,6.0,transition,"('none', False)",order_timeout,19.6297,,,,,,,order_timeout,,19.6297,6.0388,18.0,2.0,0.95,2.0,0.03,,,,,27.24,15.0,41.46,3.0,,,,,none
2586,sh688081,2025-09-22,high_trap,>20%,0.8514,bull_aligned,19.473,6.0,transition,"('none', False)",order_timeout,19.473,,,,,,,order_timeout,,19.473,6.3816,19.0,2.0,0.95,2.0,0.03,,,,,27.24,14.0,41.46,2.0,,,,,none
2598,sh688081,2025-09-23,high_trap,>20%,0.8514,bull_aligned,19.473,6.0,transition,"('none', False)",order_timeout,19.473,,,,,,,order_timeout,,19.473,6.3816,19.0,2.0,0.95,2.0,0.03,,,,,27.24,13.0,41.46,1.0,,,,,none
2622,sh688081,2025-09-24,high_trap,>20%,0.9884,bull_aligned,19.4926,6.0,transition,"('none', False)",order_timeout,19.4926,,,,,,,order_timeout,,19.4926,6.6007,19.0,2.0,0.95,2.0,0.03,,,,,27.24,12.0,41.46,0.0,,,,,none
2571,sh688205,2025-09-19,high_trap,>20%,0.8553,neutral,64.8593,6.0,transition,"('none', False)",order_timeout,64.8593,,,,,,,order_timeout,,64.8593,34.8789,16.0,2.0,0.95,2.0,0.03,,,,,96.8644,11.0,161.6405,0.0,,,,,none
2572,sz301421,2025-09-19,high_trap,5~10%,0.9255,neutral,64.1629,5.0,transition,"('none', False)",order_timeout,64.1629,,,,,,,order_timeout,,64.1629,16.9312,22.0,2.0,0.95,2.0,0.03,,,,,97.7918,17.0,141.8717,2.0,,,,,none
2600,sz301421,2025-09-23,high_trap,15~20%,0.9321,neutral,64.0985,6.0,transition,"('none', False)",order_timeout,64.0985,,,,,,,order_timeout,,64.0985,17.4191,21.0,2.0,0.95,2.0,0.03,,,,,97.7918,15.0,141.8717,0.0,,,,,none
2698,sz301421,2025-09-30,high_zone,>20%,0.7468,bull_aligned,64.0015,6.0,transition,"('none', False)",order_timeout,64.0015,,,,,,,order_timeout,,64.0015,22.916,21.0,2.0,0.95,1.5,0.03,,,,,95.9039,19.0,133.1327,2.0,,,,,none
2575,sh603297,2025-09-19,high_zone,>20%,0.7697,neutral,83.708,5.0,transition,"('none', False)",order_timeout,83.708,,,,,,,order_timeout,,83.708,19.3687,15.0,1.634,0.95,1.5,0.03,,,,,99.45,14.0,130.0,0.0,,,,,none
2583,sh603686,2025-09-22,high_trap,15~20%,1.0,bull_aligned,15.7807,6.0,transition,"('none', False)",order_timeout,15.7807,,,,,,,order_timeout,,15.7807,3.6919,15.0,1.857,0.95,2.0,0.03,,,,,21.33,4.0,28.29,1.0,,,,,none
2585,sz300115,2025-09-22,high_zone,10~15%,0.7844,bull_aligned,21.0682,6.0,transition,"('none', False)",simulated,21.0682,37.6197,11.0,42.134,33.8577,36.3,21.0,expire,-0.035079,21.0682,5.392,15.0,1.858,0.95,1.5,0.03,,,,,33.1,9.0,43.51,2.0,34.72,16.0,39.24,19.0,60m
3315,sz300115,2025-11-28,high_zone,15~20%,0.7651,neutral,27.7667,5.0,transition,"('none', False)",order_timeout,27.7667,,,,,,,order_timeout,,27.7667,7.9509,22.0,2.0,0.95,1.5,0.03,,,,,35.16,13.0,47.99,21.0,,,,,none
2587,sz002463,2025-09-22,high_trap,>20%,0.962,bull_aligned,49.2686,6.0,transition,"('none', False)",order_timeout,49.2686,,,,,,,order_timeout,,49.2686,15.283,15.0,2.0,0.95,2.0,0.03,,,,,63.7034,12.0,84.0586,0.0,,,,,none
2589,sh603618,2025-09-22,high_trap,>20%,1.0,bull_aligned,6.1118,6.0,transition,"('none', False)",simulated,6.1118,9.53,7.0,10.483,8.577,9.06,9.0,form_break,-0.049318,6.1118,0.9991,19.0,1.561,0.95,2.0,0.03,,,,,7.96,21.0,12.23,0.0,9.01,9.0,10.34,8.0,60m
4083,sh603618,2026-02-04,main_wave,3~5%,0.5982,bull_aligned,7.3252,6.0,transition,"('none', False)",order_timeout,7.3252,,,,,,,order_timeout,,7.3252,1.4148,15.0,1.691,0.95,2.0,0.03,,,,,11.41,0.0,22.22,18.0,,,,,none
4117,sh603618,2026-02-05,high_zone,0~3%,0.7719,bull_aligned,7.3683,6.0,transition,"('none', False)",order_timeout,7.3683,,,,,,,order_timeout,,7.3683,1.4067,16.0,1.687,0.95,1.5,0.03,,,,,12.12,0.0,22.22,17.0,,,,,none
4399,sh603618,2026-03-10,high_trap,10~15%,0.804,bull_aligned,9.763,6.0,transition,"('none', False)",order_timeout,9.763,,,,,,,order_timeout,,9.763,4.2272,16.0,2.0,0.95,2.0,0.03,,,,,17.73,5.0,30.1,17.0,,,,,none
2591,sz301319,2025-09-22,high_trap,10~15%,0.8659,bull_aligned,17.8995,6.0,transition,"('none', False)",order_timeout,17.8995,,,,,,,order_timeout,,17.8995,3.4657,19.0,1.747,0.95,2.0,0.03,,,,,26.3152,16.0,34.3197,3.0,,,,,none
2603,sz301319,2025-09-23,high_trap,10~15%,0.8659,bull_aligned,17.8995,6.0,transition,"('none', False)",order_timeout,17.8995,,,,,,,order_timeout,,17.8995,3.4657,19.0,1.747,0.95,2.0,0.03,,,,,26.3152,15.0,34.3197,2.0,,,,,none
2641,sz301319,2025-09-25,high_trap,15~20%,0.9527,bull_aligned,18.0044,6.0,transition,"('none', False)",order_timeout,18.0044,,,,,,,order_timeout,,18.0044,3.7611,19.0,1.716,0.95,2.0,0.03,,,,,26.3152,13.0,34.3197,0.0,,,,,none
2594,sh605255,2025-09-23,high_trap,15~20%,1.0,bull_aligned,34.9636,6.0,transition,"('none', False)",simulated,34.9636,90.6716,5.0,99.7387,81.6044,99.7387,5.0,tp,0.1,34.9636,3.2736,16.0,1.542,0.95,2.0,0.03,,,,,80.6392,3.0,100.0374,0.0,86.143,5.0,99.8875,5.0,60m
2789,sh605255,2025-10-16,high_trap,10~15%,1.0,bull_aligned,40.715,6.0,transition,"('none', False)",simulated,40.715,90.3792,10.0,99.4172,81.3413,84.7046,11.0,form_break,-0.062787,40.715,3.416,16.0,1.511,0.95,2.0,0.03,,,,,80.6392,2.0,104.1478,21.0,83.2662,11.0,97.7899,10.0,60m
2862,sh605255,2025-10-22,high_zone,5~10%,0.7429,bull_aligned,49.2819,6.0,transition,"('none', False)",simulated,49.2819,90.3792,6.0,99.4172,81.3413,84.7046,7.0,form_break,-0.062787,49.2819,4.182,16.0,1.529,0.95,1.5,0.03,,,,,80.6392,4.0,124.7614,19.0,83.2662,7.0,97.7899,6.0,60m
2881,sh605255,2025-10-23,high_zone,10~15%,0.7227,bull_aligned,51.4862,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
2899,sh605255,2025-10-24,high_trap,10~15%,0.8073,bull_aligned,53.4368,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
2957,sh605255,2025-10-29,high_trap,5~10%,0.8109,bull_aligned,59.8033,6.0,transition,"('none', False)",simulated,59.8033,90.6233,7.0,99.6856,81.561,99.6856,12.0,tp,0.1,59.8033,9.0592,15.0,1.643,0.95,2.0,0.03,,,,,83.2662,2.0,159.8306,21.0,86.6424,7.0,104.1478,12.0,60m
2991,sh605255,2025-10-31,high_zone,10~15%,0.7595,bull_aligned,61.8203,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
3040,sh605255,2025-11-05,high_zone,5~10%,0.7328,neutral,63.5185,6.0,transition,"('none', False)",simulated,63.5185,91.8373,6.0,101.021,82.6536,101.021,7.0,tp,0.1,63.5185,14.812,15.0,1.808,0.95,1.5,0.03,,,,,86.6424,2.0,159.8306,16.0,89.9922,6.0,104.1478,7.0,60m
3303,sh605255,2025-11-27,high_trap,0~3%,1.0,bull_aligned,70.2332,6.0,transition,"('none', False)",order_timeout,70.2332,,,,,,,order_timeout,,70.2332,27.2224,15.0,2.0,0.95,2.0,0.03,,,,,129.8398,3.0,217.9526,18.0,,,,,none
3522,sh605255,2025-12-16,high_trap,5~10%,0.8961,bull_aligned,82.6437,6.0,transition,"('none', False)",order_timeout,82.6437,,,,,,,order_timeout,,82.6437,37.5326,16.0,2.0,0.95,2.0,0.03,,,,,140.1167,20.0,217.9526,8.0,,,,,none
3616,sh605255,2025-12-23,high_trap,15~20%,0.8696,bull_aligned,91.8241,6.0,transition,"('none', False)",order_timeout,91.8241,,,,,,,order_timeout,,91.8241,38.9322,16.0,2.0,0.95,2.0,0.03,,,,,120.9826,19.0,217.9526,4.0,,,,,none
3637,sh605255,2025-12-24,high_trap,>20%,0.8696,bull_aligned,91.8241,6.0,transition,"('none', False)",order_timeout,91.8241,,,,,,,order_timeout,,91.8241,38.9322,16.0,2.0,0.95,2.0,0.03,,,,,120.9826,18.0,217.9526,3.0,,,,,none
3648,sh605255,2025-12-25,high_trap,>20%,0.9154,bull_aligned,95.2257,6.0,transition,"('none', False)",order_timeout,95.2257,,,,,,,order_timeout,,95.2257,39.4594,15.0,2.0,0.95,2.0,0.03,,,,,120.9826,17.0,217.9526,2.0,,,,,none
3686,sh605255,2025-12-29,high_trap,>20%,0.9663,bull_aligned,100.8631,6.0,transition,"('none', False)",order_timeout,100.8631,,,,,,,order_timeout,,100.8631,39.5758,15.0,2.0,0.95,2.0,0.03,,,,,120.9826,15.0,217.9526,0.0,,,,,none
3705,sh605255,2025-12-30,high_trap,>20%,0.9663,bull_aligned,100.8631,6.0,transition,"('none', False)",order_timeout,100.8631,,,,,,,order_timeout,,100.8631,39.5758,15.0,2.0,0.95,2.0,0.03,,,,,120.9826,14.0,196.1593,0.0,,,,,none
4059,sh605255,2026-02-02,main_wave,>20%,0.5171,neutral,122.586,4.0,transition,"('none', False)",simulated,122.586,133.9149,9.0,147.3064,120.5234,120.5234,14.0,sl,-0.1,122.586,43.0245,18.0,2.0,0.95,2.0,0.03,,,,,105.1775,15.0,149.9536,1.0,116.414,14.0,139.9467,10.0,60m
2596,sz300250,2025-09-23,high_zone,10~15%,0.7938,neutral,15.2712,6.0,transition,"('none', False)",order_timeout,15.2712,,,,,,,order_timeout,,15.2712,2.4888,17.0,1.505,0.95,1.5,0.03,,,,,21.75,2.0,29.48,6.0,,,,,none
2832,sz300250,2025-10-20,main_wave,10~15%,0.6001,neutral,16.1973,6.0,transition,"('none', False)",simulated,16.1973,25.0197,1.0,28.022,22.5177,28.022,8.0,tp,0.119999,16.1973,6.2044,17.0,2.0,0.95,2.0,0.03,,,,,22.43,16.0,33.9,21.0,23.7,2.0,29.44,8.0,60m
3395,sz300250,2025-12-04,main_wave,>20%,0.6686,neutral,19.679,6.0,transition,"('none', False)",order_timeout,19.679,,,,,,,order_timeout,,19.679,7.8183,19.0,2.0,0.95,2.0,0.03,,,,,23.66,18.0,34.5,0.0,,,,,none
2597,sz300969,2025-09-23,high_trap,>20%,0.8492,bull_aligned,52.2379,6.0,transition,"('none', False)",simulated,52.2379,79.2253,10.0,88.7323,71.3027,88.7323,17.0,tp,0.12,52.2379,14.3935,16.0,2.0,0.95,2.0,0.03,,,,,70.9513,9.0,103.3444,1.0,74.8142,11.0,89.1185,17.0,60m
2599,sh688373,2025-09-23,high_trap,>20%,0.8076,bull_aligned,6.3482,5.0,transition,"('none', False)",order_timeout,6.3482,,,,,,,order_timeout,,6.3482,1.6135,22.0,2.0,0.95,2.0,0.03,,,,,7.2,20.0,10.31,0.0,,,,,none
2601,sz002475,2025-09-23,high_trap,15~20%,0.9192,bull_aligned,38.819,6.0,transition,"('none', False)",order_timeout,38.819,,,,,,,order_timeout,,38.819,8.8182,14.0,1.677,0.95,2.0,0.03,,,,,53.7116,9.0,71.9743,0.0,,,,,none
2625,sz002475,2025-09-24,high_trap,>20%,1.0,bull_aligned,39.4649,6.0,transition,"('none', False)",order_timeout,39.4649,,,,,,,order_timeout,,39.4649,8.8806,14.0,1.672,0.95,2.0,0.03,,,,,53.7116,8.0,71.3562,0.0,,,,,none
2602,sz301629,2025-09-23,high_zone,10~15%,0.7098,bull_aligned,141.4323,3.0,transition,"('none', False)",order_timeout,141.4323,,,,,,,order_timeout,,141.4323,21.7572,19.0,1.445,0.95,1.5,0.03,,,,,185.9475,11.0,267.8091,0.0,,,,,none
2616,sz301629,2025-09-24,high_trap,>20%,0.8063,bull_aligned,141.1988,4.0,transition,"('none', False)",order_timeout,141.1988,,,,,,,order_timeout,,141.1988,22.6764,19.0,1.472,0.95,2.0,0.03,,,,,183.0695,21.0,248.8226,0.0,,,,,none
2604,sh603786,2025-09-23,high_trap,15~20%,0.8553,bull_aligned,51.6283,6.0,transition,"('none', False)",order_timeout,51.6283,,,,,,,order_timeout,,51.6283,8.3114,17.0,1.386,0.95,2.0,0.03,,,,,75.6716,20.0,107.8357,3.0,,,,,none
2620,sh603786,2025-09-24,high_trap,>20%,0.9924,bull_aligned,52.2141,6.0,transition,"('none', False)",order_timeout,52.2141,,,,,,,order_timeout,,52.2141,8.7793,17.0,1.412,0.95,2.0,0.03,,,,,74.6843,21.0,107.8357,2.0,,,,,none
2661,sh603786,2025-09-26,high_trap,>20%,0.9649,bull_aligned,53.6785,6.0,transition,"('none', False)",order_timeout,53.6785,,,,,,,order_timeout,,53.6785,9.9855,17.0,1.471,0.95,2.0,0.03,,,,,71.9299,21.0,107.8357,0.0,,,,,none
