position_ratio,zone_tag,trend_tag,bbi_value,ma13,ma55,ma13_slope,atr20,atr20_pct,vol_tag,golden_trend_t0,gt_n,gt_k,gt_offset,last_close,ma30,ma45,ma90,ma150,ma240,dist_ma30,dist_ma90,dist_ma150,dist_ma240,slope_ma30,slope_ma90,slope_ma240,support_score,ma_zone,macd_hist,macd_hist_slope,macd_hist_accel,rsi_value,rsi_slope,kdj_j,kdj_j_slope,kdj_k,signal_idx,stock_code,t0_date,data_source,pre_bars
0.9622,high_trap,neutral,6.949,6.7485,6.2227,-0.16,0.3815,0.0488,medium,5.7802,16.0,1.885,0.95,7.81,6.99,6.5884,5.6376,4.5977,,0.1173,0.3854,0.6987,,0.016678,0.034794,0.0,6.0,transition,0.3255,0.4131,0.055,64.22,21.9443,102.25,56.3076,75.37,2532,sz000691,2025-09-17,60m,200
0.9214,high_trap,bull_aligned,50.9511,50.7559,45.3732,2.4248,3.2971,0.061,high,38.9369,14.0,2.0,0.95,54.0359,48.8064,46.8681,42.4095,41.3169,,0.1071,0.2741,0.3078,,0.032447,0.014274,0.0,6.0,transition,0.3356,-0.4366,0.1269,62.89,-3.2002,83.09,12.623,78.89,2533,sz300007,2025-09-17,60m,201
1.0,high_trap,bull_aligned,47.0628,46.2769,45.2109,0.4108,2.215,0.0386,medium,40.2914,18.0,1.543,0.95,57.43,46.5727,45.5898,43.714,43.0042,,0.2331,0.3138,0.3355,,0.016338,0.014271,0.0,6.0,transition,2.6437,2.5839,1.56,81.77,32.5964,109.5,61.1576,79.73,2534,sz300959,2025-09-17,60m,196
0.6885,main_wave,bull_aligned,27.5889,27.6374,21.6315,4.6223,2.9691,0.0884,high,16.8447,19.0,2.0,0.95,33.5908,23.3676,22.248,20.2906,19.5533,,0.4375,0.6555,0.7179,,0.097528,0.041026,0.0,6.0,transition,0.6944,-1.6857,-0.4302,67.33,-5.4512,55.84,7.225,55.4,2535,bj920252,2025-09-17,60m,201
0.4517,main_wave,neutral,11.832,12.4928,10.5845,0.7931,1.0196,0.0864,high,8.6972,19.0,1.875,0.95,11.8014,11.0378,10.7064,10.4122,10.11,,0.0692,0.1334,0.1673,,0.031465,0.011222,0.0,6.0,transition,-0.4041,-0.1825,0.3413,52.6,-7.4589,29.76,-2.0547,33.33,2536,bj920553,2025-09-17,60m,201
1.0,high_trap,bull_aligned,19.6102,19.8277,15.4455,2.9185,0.9055,0.0361,medium,15.1739,16.0,1.443,0.95,25.07,16.749,15.8991,13.8574,12.4881,,0.4968,0.8091,1.0075,,0.09645,0.056082,0.0,6.0,transition,1.2563,0.4149,0.0736,87.15,11.5614,101.04,-2.0402,99.78,2537,sz002058,2025-09-17,60m,200
0.9579,high_trap,bull_aligned,63.5623,65.8454,48.5373,7.7046,5.464,0.0697,high,41.7622,16.0,2.0,0.95,78.42,54.5673,51.6367,41.3456,37.5679,,0.4371,0.8967,1.0874,,0.081884,0.054982,0.0,6.0,transition,1.3804,0.0151,1.4039,76.44,-4.5734,92.85,3.2062,91.38,2538,sz300469,2025-09-17,60m,201
0.9454,high_trap,bull_aligned,8.5544,8.886,6.3165,0.9201,0.6099,0.0628,high,6.011,14.0,2.0,0.95,9.7073,7.4333,6.6637,5.6285,5.3535,,0.3059,0.7247,0.8133,,0.104534,0.047403,0.0,6.0,transition,-0.0098,-0.0242,0.2891,78.22,-2.0663,94.15,9.6115,93.07,2539,sz002062,2025-09-17,60m,201
0.8365,high_trap,bull_aligned,98.7437,102.2477,65.1007,1.8346,12.353,0.1051,high,59.6507,16.0,2.0,0.95,117.59,90.75,72.7009,52.103,43.1139,,0.2958,1.2569,1.7274,,0.121409,0.080634,0.0,6.0,transition,1.1255,9.2426,13.4602,66.76,15.7123,78.75,45.0439,67.0,2540,sh688110,2025-09-17,60m,198
0.8541,high_trap,bull_aligned,63.3621,66.8191,45.8175,8.3901,5.3164,0.0785,high,43.1984,15.0,2.0,0.98,67.7112,53.0841,48.0486,42.4335,36.5098,,0.2755,0.5957,0.8546,,0.117021,0.053393,0.0,6.0,transition,-1.5941,-2.2019,1.0661,66.01,-19.287,79.25,-5.0532,84.82,2541,sh605288,2025-09-17,60m,201
0.9114,high_trap,bull_aligned,129.6518,137.9671,89.2401,27.2677,13.8087,0.0778,high,75.7638,17.0,2.0,0.95,177.5938,103.5214,93.5337,81.3592,75.0991,,0.7155,1.1828,1.3648,,0.148642,0.06669,0.0,6.0,transition,6.3862,3.7323,10.0265,81.85,3.428,89.91,7.0659,89.41,2542,sz301488,2025-09-17,60m,201
0.8056,high_trap,bull_aligned,30.693,30.608,29.1985,1.4186,2.3744,0.0711,high,23.5942,21.0,2.0,0.95,33.4131,29.2545,29.0637,28.61,27.4961,,0.1422,0.1679,0.2152,,0.027125,0.011443,0.0,6.0,transition,0.7395,0.2193,0.1439,61.1,6.5567,79.38,28.1424,68.53,2543,bj920634,2025-09-17,60m,201
0.5273,main_wave,neutral,204.0756,202.1986,196.8226,-3.776,13.3137,0.0625,high,164.402,19.0,2.0,0.95,213.0116,203.9638,200.2757,199.5938,215.837,,0.0444,0.0672,-0.0131,,0.016243,-0.009411,0.0,3.0,transition,2.8992,4.9179,1.2774,57.34,3.6551,70.58,35.6361,57.94,2544,sh688279,2025-09-17,60m,201
0.8991,high_trap,bull_aligned,2.7128,2.6964,2.6378,0.0665,0.0988,0.0327,medium,2.4396,20.0,1.344,0.98,3.0188,2.6474,2.6463,2.5745,2.5229,,0.1403,0.1726,0.1966,,0.01279,0.007731,0.0,6.0,transition,0.0802,0.057,0.0346,76.33,20.3384,85.82,-6.4471,82.72,2545,sh601388,2025-09-17,60m,201
0.5143,main_wave,bull_aligned,21.8428,22.0262,20.1755,1.0862,1.784,0.0759,high,16.1521,19.0,2.0,0.95,23.51,20.6663,20.3691,19.6984,18.9862,,0.1376,0.1935,0.2383,,0.022934,0.011477,0.0,6.0,transition,0.0107,-0.2285,1.0016,59.25,1.315,31.56,13.0288,31.38,2546,bj920857,2025-09-18,60m,201
0.7956,high_zone,bull_aligned,14.9374,14.9827,13.6236,0.3939,0.8648,0.0573,medium,11.6915,15.0,1.983,0.95,15.099,14.5907,14.001,12.9491,11.9232,,0.0348,0.166,0.2664,,0.029442,0.014538,0.0,6.0,transition,-0.1406,-0.2694,-0.229,53.31,-11.9322,45.79,-12.1225,52.93,2547,bj920834,2025-09-18,60m,201
1.0,high_trap,bull_aligned,7.0926,6.8215,6.2942,0.0146,0.376,0.0459,medium,5.8551,16.0,1.861,0.95,8.2,7.0253,6.6596,5.6814,4.6311,,0.1672,0.4433,0.7707,,0.020728,0.036319,0.0,6.0,transition,0.4275,0.3623,-0.0761,67.72,20.3908,113.44,48.0268,87.68,2548,sz000691,2025-09-18,60m,200
1.0,high_trap,bull_aligned,52.195,52.3786,45.8258,3.5258,3.6671,0.0566,medium,38.9437,15.0,2.0,0.95,64.843,49.3701,47.3835,42.6542,41.56,,0.3134,0.5202,0.5602,,0.036291,0.01684,0.0,6.0,transition,2.2672,1.6007,2.4789,76.48,12.2243,102.1,24.071,89.44,2549,sz300007,2025-09-18,60m,201
0.7221,high_zone,bull_aligned,22.0938,22.1197,21.1947,0.705,1.1576,0.0449,medium,18.7298,19.0,1.527,0.95,25.7898,21.4211,21.199,21.4886,22.1028,,0.2039,0.2002,0.1668,,0.018439,-0.001209,0.0,5.0,transition,0.8034,0.7821,1.1291,74.54,20.2861,64.26,11.901,61.77,2550,bj920000,2025-09-18,60m,201
0.5663,main_wave,bull_aligned,21.3752,21.25,19.7231,1.6185,1.7085,0.0735,high,15.8762,20.0,2.0,0.95,23.23,20.0877,19.9418,19.322,19.2781,,0.1564,0.2023,0.205,,0.028081,0.011458,0.0,6.0,transition,0.8931,0.7249,1.0263,58.54,-5.9669,39.91,0.0054,53.23,2551,bj920407,2025-09-18,60m,201
0.7317,high_zone,bull_aligned,26.6353,27.5269,23.2633,1.5077,2.0575,0.0734,high,20.3673,15.0,1.904,0.95,28.03,24.9803,23.856,21.8761,20.7923,,0.1221,0.2813,0.3481,,0.04144,0.026566,0.0,6.0,transition,-0.0208,0.3236,0.6045,59.15,6.5364,61.17,8.9423,58.88,2552,sh688135,2025-09-18,60m,201
0.9195,high_trap,bull_aligned,19.4749,19.4323,18.3153,0.27,1.0845,0.0534,medium,15.8082,15.0,1.787,0.95,20.3,19.0737,18.6069,18.0778,17.5588,,0.0643,0.1229,0.1561,,0.018693,0.00288,0.0,6.0,transition,0.1326,0.107,0.2793,58.07,0.8222,80.59,18.2132,75.56,2553,sz301013,2025-09-18,60m,201
0.9492,high_trap,bull_aligned,32.3252,33.1932,26.7252,1.1673,3.0772,0.0744,high,22.7193,16.0,2.0,0.95,41.3844,29.4881,27.4455,25.5394,24.2078,,0.4034,0.6204,0.7096,,0.071795,0.020742,0.0,6.0,transition,1.4711,2.168,2.2299,74.37,18.6313,97.51,25.8501,85.08,2554,bj920978,2025-09-18,60m,201
1.0,high_trap,bull_aligned,4.2815,4.1238,3.0229,1.0969,0.277,0.0415,medium,2.6034,18.0,1.774,0.95,6.67,3.3377,3.1244,2.7832,2.6932,,0.9984,1.3965,1.4766,,0.172345,0.067641,0.0,6.0,transition,0.6929,0.192,-0.0328,95.4,7.7808,101.19,2.2917,99.56,2555,sh600376,2025-09-18,60m,201
0.5996,main_wave,neutral,205.9313,203.3367,197.5583,-1.1488,13.2719,0.0607,high,164.3283,19.0,2.0,0.95,218.7902,204.9714,200.931,199.4069,215.783,,0.0674,0.0972,0.0139,,0.019424,-0.007918,0.0,4.0,transition,4.4641,5.4163,3.948,60.68,13.6514,83.49,42.822,67.55,2556,sh688279,2025-09-18,60m,201
0.9183,high_trap,bull_aligned,8.0382,7.9455,7.8593,0.1149,0.3031,0.0322,medium,7.0072,20.0,1.361,0.95,9.4153,7.908,7.8496,7.8546,7.3163,,0.1906,0.1987,0.2869,,0.015924,0.005165,0.0,6.0,transition,0.3701,0.339,0.2797,76.97,23.2275,112.37,52.4152,87.52,2557,sz000559,2025-09-18,60m,201
1.0,high_trap,bull_aligned,5.0085,4.996,4.4694,0.4052,0.2614,0.0443,medium,3.9271,17.0,1.763,0.95,5.9062,4.6528,4.5818,4.1605,4.0752,,0.2694,0.4196,0.4493,,0.037139,0.024233,0.0,6.0,transition,0.1723,0.021,0.09,79.24,0.7768,101.82,27.7676,90.32,2558,sz002067,2025-09-18,60m,201
0.9426,high_trap,bull_aligned,145.1289,148.5956,95.5114,11.031,17.1619,0.1064,high,86.3236,15.0,2.0,0.95,161.3189,130.7749,107.2444,73.7454,56.895,,0.2336,1.1875,1.8354,,0.115131,0.105952,0.0,6.0,transition,0.0035,-1.0827,-8.9956,63.78,6.0039,87.15,-7.4162,85.7,2559,sz301489,2025-09-18,60m,201
0.982,high_trap,bull_aligned,64.4511,68.6361,46.5128,8.2712,5.5347,0.0743,high,44.1391,15.0,2.0,0.98,74.4816,54.3025,48.8664,42.8752,36.8352,,0.3716,0.7372,1.022,,0.116402,0.051959,0.0,6.0,transition,-1.059,-1.6229,0.8928,72.29,-9.2123,94.71,0.5186,91.15,2560,sh605288,2025-09-18,60m,201
0.9587,high_trap,bull_aligned,8.6795,9.0586,6.4081,0.9239,0.5941,0.0607,high,6.2429,13.0,2.0,0.95,9.7863,7.5826,6.772,5.6838,5.3837,,0.2906,0.7218,0.8178,,0.103905,0.047586,0.0,6.0,transition,-0.0214,0.0069,0.2849,78.75,-1.6537,95.33,5.2266,93.93,2561,sz002062,2025-09-18,60m,201
0.8571,high_trap,bull_aligned,22.7482,22.9015,20.3784,1.8108,2.0655,0.0676,high,16.1343,20.0,2.0,0.95,30.56,21.026,20.6247,19.8345,19.0669,,0.4534,0.5408,0.6028,,0.036887,0.016033,0.0,6.0,transition,1.3724,1.2896,2.2103,74.41,19.2731,80.87,58.528,56.08,2562,bj920857,2025-09-19,60m,201
1.0,high_trap,bull_aligned,15.3924,15.4174,13.7588,0.7449,1.0331,0.0526,medium,11.6113,16.0,2.0,0.95,19.6218,14.803,14.1693,13.0412,11.9971,,0.3255,0.5046,0.6355,,0.037664,0.018256,0.0,6.0,transition,0.6887,0.6388,1.0601,70.68,14.5784,96.43,41.2733,76.47,2563,bj920834,2025-09-19,60m,201
1.0,high_trap,bull_aligned,3.3579,3.3154,2.9349,0.4215,0.151,0.0358,medium,2.5962,19.0,1.506,0.95,4.22,2.978,2.9473,3.0443,3.1363,,0.4171,0.3862,0.3455,,0.063318,0.027026,0.0,6.0,transition,0.2455,0.0555,0.0049,87.47,11.969,101.52,-0.3195,99.57,2564,sh603843,2025-09-19,60m,200
1.0,high_trap,bull_aligned,25.3106,25.3422,20.2023,2.9901,1.4212,0.0427,medium,19.2487,15.0,1.475,0.95,33.2994,22.2833,20.8765,19.1822,18.4561,,0.4944,0.736,0.8042,,0.082603,0.036724,0.0,6.0,transition,1.7201,1.0368,1.5917,86.68,3.842,102.8,24.3092,97.54,2565,sh600699,2025-09-19,60m,201
0.8172,high_trap,bull_aligned,13.8013,13.7885,11.867,0.34,0.946,0.0667,high,11.0555,14.0,1.928,0.98,14.19,13.1133,12.2333,10.9443,10.3557,,0.0821,0.2966,0.3703,,0.051506,0.025674,0.0,6.0,transition,-0.136,-0.2993,-0.2149,59.2,-9.4172,66.3,-12.772,69.79,2566,sz002674,2025-09-19,60m,201
1.0,high_trap,bull_aligned,7.2663,6.9469,6.372,0.21,0.378,0.0439,medium,5.9492,16.0,1.824,0.95,8.61,7.0863,6.7342,5.7312,4.6673,,0.215,0.5023,0.8448,,0.026113,0.038578,0.0,6.0,transition,0.5112,0.3069,-0.1382,70.93,18.9381,112.88,28.9499,93.84,2567,sz000691,2025-09-19,60m,200
0.9062,high_trap,bull_aligned,145.636,149.1722,97.5865,9.6209,16.9171,0.1085,high,88.4641,15.0,2.0,0.95,155.9654,132.6191,109.7363,75.1001,57.709,,0.176,1.0768,1.7026,,0.098998,0.102047,0.0,6.0,transition,-1.1964,-1.8606,-9.0422,60.72,-5.6828,80.67,-5.4332,82.82,2568,sz301489,2025-09-19,60m,201
0.9111,high_trap,neutral,25.012,24.34,23.4235,-1.2654,1.8295,0.0642,high,19.6297,18.0,2.0,0.95,28.48,25.4893,24.3691,21.9137,20.9614,,0.1173,0.2996,0.3587,,0.001454,0.011452,0.0,6.0,transition,0.7457,1.0121,0.4628,64.72,14.9898,82.55,58.9112,53.86,2569,sh688081,2025-09-19,60m,201
0.9717,high_trap,bull_aligned,8.8528,9.2487,6.5063,0.9429,0.6168,0.0607,high,6.3689,13.0,2.0,0.95,10.162,7.7457,6.8893,5.7436,5.4162,,0.3119,0.7693,0.8762,,0.106785,0.049673,0.0,6.0,transition,0.0182,0.0278,0.2002,81.11,8.4226,96.9,2.3065,95.06,2570,sz002062,2025-09-19,60m,201
0.8553,high_trap,neutral,100.2542,103.7891,78.8102,-1.6714,12.6715,0.1084,high,64.8593,16.0,2.0,0.95,116.8846,93.8211,83.1339,71.1884,63.3282,,0.2458,0.6419,0.8457,,0.069806,0.042768,0.0,6.0,transition,0.5532,5.775,4.8971,63.98,10.2824,79.13,30.9115,66.13,2571,sh688205,2025-09-19,60m,201
0.9255,high_trap,neutral,77.26,74.9001,77.7467,-4.0008,4.9694,0.0565,medium,64.1629,22.0,2.0,0.95,87.9846,80.0189,79.0745,72.0857,63.501,,0.0995,0.2206,0.3856,,-0.001537,0.017331,0.0,5.0,transition,3.1738,4.0533,1.3555,62.86,23.7731,84.08,61.9848,51.75,2572,sz301421,2025-09-19,60m,201
1.0,high_trap,bull_aligned,4.6213,4.4838,3.1111,1.3046,0.316,0.0431,medium,2.6704,18.0,1.817,0.95,7.34,3.4917,3.2304,2.8382,2.726,,1.1021,1.5861,1.6926,,0.19865,0.078215,0.0,6.0,transition,0.7629,0.202,0.0056,96.21,6.0838,100.82,-0.405,99.78,2573,sh600376,2025-09-19,60m,201
0.5164,main_wave,bull_aligned,21.5961,21.52,19.7804,1.7923,1.7535,0.0787,high,15.8375,20.0,2.0,0.95,22.28,20.1543,20.0209,19.3564,19.2919,,0.1055,0.151,0.1549,,0.031264,0.012349,0.0,6.0,transition,0.3716,-0.8043,-1.3146,54.92,1.6855,27.43,-66.261,43.66,2574,bj920407,2025-09-19,60m,201
0.7697,high_zone,neutral,100.557,102.6662,93.8185,-1.0315,6.451,0.0596,medium,83.708,15.0,1.634,0.95,108.2,99.5207,95.6484,89.9367,90.7375,,0.0872,0.2031,0.1925,,0.021154,0.007482,0.0,5.0,transition,0.1697,2.947,2.6649,60.3,11.8961,60.29,30.1323,47.08,2575,sh603297,2025-09-19,60m,201
1.0,high_trap,bull_aligned,5.1599,5.1672,4.5187,0.5042,0.2863,0.0441,medium,3.9728,17.0,1.741,0.95,6.4949,4.7163,4.6359,4.1926,4.0905,,0.3771,0.5491,0.5878,,0.045254,0.027437,0.0,6.0,transition,0.2956,0.1837,0.3257,84.24,12.9074,105.75,30.3595,95.16,2576,sz002067,2025-09-19,60m,201
0.9246,high_trap,bull_aligned,64.4158,67.0568,42.7247,11.3621,7.6981,0.098,high,34.778,16.0,2.0,0.95,78.5337,52.4031,45.6576,37.6418,34.1046,,0.4986,1.0863,1.3027,,0.15731,0.077461,0.0,6.0,transition,2.1315,0.1083,-0.6373,76.4,11.2417,92.16,1.7553,91.2,2577,sh688195,2025-09-19,60m,191
0.6052,main_wave,bull_aligned,23.5298,23.9538,20.6345,2.4485,2.413,0.0951,high,16.0324,19.0,2.0,0.95,25.38,21.4963,20.9511,20.0064,19.1902,,0.1807,0.2686,0.3225,,0.051148,0.020038,0.0,6.0,transition,0.7216,0.7109,0.9394,57.06,0.4379,54.43,22.8773,52.81,2578,bj920857,2025-09-22,60m,202
0.6174,main_wave,bull_aligned,16.7695,16.603,14.1353,1.7592,1.5928,0.0846,high,11.4139,18.0,2.0,0.95,18.8369,15.3377,14.6084,13.2713,12.1819,,0.2281,0.4194,0.5463,,0.061302,0.030344,0.0,6.0,transition,1.3646,1.5053,1.7747,56.92,1.7302,56.82,11.0339,67.09,2579,bj920834,2025-09-22,60m,202
0.4559,main_wave,neutral,35.9889,43.4954,24.8098,4.4069,5.3105,0.1488,high,19.3657,19.0,2.0,0.95,35.68,30.5587,26.3749,21.7018,18.8637,,0.1676,0.6441,0.8915,,0.119994,0.05834,0.0,6.0,transition,-3.6552,0.2303,2.296,52.9,-4.5466,37.39,-0.4897,40.55,2580,bj920274,2025-09-22,60m,202
0.8271,high_trap,bull_aligned,21.5945,21.2585,18.8565,2.0546,1.5955,0.06,medium,15.736,18.0,1.931,0.95,26.61,19.9427,19.2073,18.3542,17.8481,,0.3343,0.4498,0.4909,,0.052513,0.016479,0.0,6.0,transition,1.9704,1.8378,1.7308,69.11,10.0201,80.22,-0.3737,83.68,2581,sz301013,2025-09-22,60m,202
0.971,high_trap,bull_aligned,150.4231,152.2767,102.2093,8.3745,16.7711,0.098,high,92.4117,15.0,2.0,0.95,171.1693,137.5272,114.9915,78.0296,59.5096,,0.2446,1.1936,1.8763,,0.089673,0.099489,0.0,6.0,transition,0.8195,0.8159,1.8986,65.88,3.3526,93.59,6.441,88.75,2582,sz301489,2025-09-22,60m,202
1.0,high_trap,bull_aligned,19.6388,19.5492,18.0027,0.6431,1.186,0.0513,medium,15.7807,15.0,1.857,0.95,23.12,19.1887,18.3849,16.8922,15.0815,,0.2049,0.3687,0.533,,0.025401,0.024337,0.0,6.0,transition,0.8442,0.8457,0.6963,72.74,23.4564,111.46,37.8108,89.44,2583,sh603686,2025-09-22,60m,202
0.775,high_zone,bull_aligned,153.764,161.4631,110.9273,24.7862,15.811,0.0914,high,94.7231,16.0,2.0,0.95,173.0,128.8733,115.3356,101.6572,94.3537,,0.3424,0.7018,0.8335,,0.129032,0.048238,0.0,6.0,transition,-0.5229,-7.9241,-12.3669,69.31,-9.0321,72.97,-11.5841,76.11,2584,sh688521,2025-09-22,60m,192
0.7844,high_zone,bull_aligned,27.7138,27.0754,24.1313,1.8269,1.8815,0.0599,medium,21.0682,15.0,1.858,0.95,31.43,26.1483,24.8507,22.8567,23.3432,,0.202,0.3751,0.3464,,0.044318,0.020572,0.0,6.0,transition,1.7224,1.2333,0.6261,65.55,11.1774,72.89,-24.8168,77.03,2585,sz300115,2025-09-22,60m,202
0.8514,high_trap,bull_aligned,26.539,25.3469,23.8929,0.4092,2.1215,0.065,high,19.473,19.0,2.0,0.95,32.62,25.809,24.9193,22.1506,21.1569,,0.2639,0.4726,0.5418,,0.007534,0.017024,0.0,6.0,transition,2.3087,2.5145,2.4718,73.49,27.8083,93.6,73.8353,74.0,2586,sh688081,2025-09-22,60m,202
0.962,high_trap,bull_aligned,67.1618,67.1971,56.9535,2.6293,4.8803,0.0646,high,49.2686,15.0,2.0,0.95,75.5482,62.0617,58.7546,49.2219,42.3213,,0.2173,0.5348,0.7851,,0.057532,0.04905,0.0,6.0,transition,1.5268,0.2849,-0.833,67.09,0.8991,94.17,-1.1955,90.21,2587,sz002463,2025-09-22,60m,202
0.9039,high_trap,bull_aligned,35.6583,35.0775,27.7107,2.8393,3.4226,0.0806,high,23.1922,16.0,2.0,0.95,42.4782,31.3835,28.6582,26.1378,24.6884,,0.3535,0.6252,0.7206,,0.104151,0.035884,0.0,6.0,transition,1.9094,0.4382,-1.7297,75.69,18.5958,88.96,-8.5583,87.13,2588,bj920978,2025-09-22,60m,202
1.0,high_trap,bull_aligned,7.6785,7.6223,6.9431,0.6108,0.396,0.0392,medium,6.1118,19.0,1.561,0.95,10.11,7.1483,6.9971,6.5842,6.6472,,0.4143,0.5355,0.5209,,0.044365,0.017961,0.0,6.0,transition,0.695,0.6495,0.6146,85.18,31.2347,108.61,15.8569,96.83,2589,sh603618,2025-09-22,60m,202
0.9398,high_trap,bull_aligned,148.3053,149.9523,89.874,17.4938,17.9925,0.0963,high,81.2995,17.0,2.0,0.95,186.8,114.292,96.8636,78.6025,71.7714,,0.6344,1.3765,1.6027,,0.209567,0.092438,0.0,6.0,transition,4.421,-4.5139,-14.3721,76.87,0.4192,93.44,-3.624,91.43,2590,sh688228,2025-09-22,60m,192
0.8659,high_trap,bull_aligned,22.2006,21.4364,20.8722,1.3472,1.0574,0.0439,medium,17.8995,19.0,1.747,0.95,24.0959,21.3959,21.0263,19.7135,18.0701,,0.1262,0.2223,0.3335,,0.025804,0.020038,0.0,6.0,transition,0.9255,-0.2832,-1.2793,67.62,2.3859,90.71,-17.0514,89.18,2591,sz301319,2025-09-22,60m,202
0.7147,high_zone,neutral,92.8452,92.4931,75.0241,3.7606,8.0573,0.0875,high,64.1948,15.0,2.0,0.95,92.0779,88.4582,78.708,67.9189,66.4945,,0.0409,0.3557,0.3847,,0.071758,0.035576,0.0,6.0,transition,-1.7071,-3.8417,-4.0918,54.21,-10.1996,50.75,-31.846,60.79,2592,bj920808,2025-09-22,60m,192
0.9157,high_trap,bull_aligned,27.0471,27.4631,20.748,2.14,1.533,0.0536,medium,20.3178,13.0,2.0,0.95,28.59,24.7593,22.5489,16.5564,12.5406,,0.1547,0.7268,1.2798,,0.054411,0.077847,0.0,6.0,transition,-0.3085,-0.7805,-0.2939,68.97,-8.0341,76.04,-4.8977,79.43,2593,sh603226,2025-09-22,60m,198
1.0,high_trap,bull_aligned,55.4999,55.2101,29.7979,19.3728,3.5845,0.039,medium,34.9636,16.0,1.542,0.95,91.8566,38.3139,32.1289,25.293,21.1161,,1.3975,2.6317,3.3501,,0.319909,0.157436,0.0,6.0,transition,9.1798,2.1265,0.0622,98.28,2.6449,100.03,-0.1687,100.0,2594,sh605255,2025-09-23,60m,188
0.6174,main_wave,bull_aligned,16.7695,16.603,14.1353,1.7592,1.5928,0.0846,high,11.4139,18.0,2.0,0.95,18.8369,15.3377,14.6084,13.2713,12.1819,,0.2281,0.4194,0.5463,,0.061302,0.030344,0.0,6.0,transition,1.3646,1.5053,1.7747,56.92,1.7302,56.82,11.0339,67.09,2595,bj920834,2025-09-23,60m,201
0.7938,high_zone,neutral,17.694,17.3769,17.0464,-0.1154,0.835,0.0457,medium,15.2712,17.0,1.505,0.95,18.26,17.515,17.2411,16.4409,16.3499,,0.0425,0.1106,0.1168,,0.008135,0.009345,0.0,6.0,transition,0.2055,0.0603,-0.1507,58.79,4.8037,58.05,9.6576,51.22,2596,sz300250,2025-09-23,60m,201
0.8492,high_trap,bull_aligned,70.866,69.351,61.2709,6.2873,4.5026,0.0549,medium,52.2379,16.0,2.0,0.95,81.9628,66.2495,63.6643,54.2312,49.8724,,0.2372,0.5114,0.6434,,0.04552,0.038655,0.0,6.0,transition,4.1184,1.1025,-0.5916,71.72,14.6569,73.36,-27.6846,78.24,2597,sz300969,2025-09-23,60m,201
0.8514,high_trap,bull_aligned,26.539,25.3469,23.8929,0.4092,2.1215,0.065,high,19.473,19.0,2.0,0.95,32.62,25.809,24.9193,22.1506,21.1569,,0.2639,0.4726,0.5418,,0.007534,0.017024,0.0,6.0,transition,2.3087,2.5145,2.4718,73.49,27.8083,93.6,73.8353,74.0,2598,sh688081,2025-09-23,60m,201
0.8076,high_trap,bull_aligned,7.8606,7.8754,7.7585,0.2262,0.5085,0.063,high,6.3482,22.0,2.0,0.95,8.07,7.794,7.8571,7.2182,6.6768,,0.0354,0.118,0.2087,,-0.000812,0.013843,0.0,5.0,transition,0.1109,0.0496,-0.138,54.44,9.7614,65.65,5.2659,59.53,2599,sh688373,2025-09-23,60m,201
0.9321,high_trap,neutral,82.2988,78.1029,78.7412,1.394,6.2119,0.0574,medium,64.0985,21.0,2.0,0.95,108.1336,81.3794,80.258,73.0784,64.2047,,0.3288,0.4797,0.6842,,0.016542,0.025284,0.0,6.0,transition,8.9381,8.7529,6.7754,75.76,32.1002,101.64,78.8207,75.13,2600,sz301421,2025-09-23,60m,201
0.9192,high_trap,bull_aligned,49.4734,49.9687,41.4053,3.0313,2.9253,0.053,medium,38.819,14.0,1.677,0.95,55.2368,45.2428,42.5592,37.7898,37.4172,,0.2209,0.4617,0.4762,,0.065151,0.030323,0.0,6.0,transition,0.4707,-0.2913,-0.0011,77.68,2.2628,87.62,4.5706,85.66,2601,sz002475,2025-09-23,60m,201
0.7098,high_zone,bull_aligned,163.5534,159.2042,158.2085,1.9309,7.3962,0.0405,medium,141.4323,19.0,1.445,0.95,182.7497,162.9462,160.0339,157.4672,,,0.1215,0.1606,,,0.012233,-0.000933,0.0,3.0,transition,7.0296,4.8427,1.3515,70.24,23.6333,79.54,33.5822,60.71,2602,sz301629,2025-09-23,60m,125
0.8659,high_trap,bull_aligned,22.2006,21.4364,20.8722,1.3472,1.0574,0.0439,medium,17.8995,19.0,1.747,0.95,24.0959,21.3959,21.0263,19.7135,18.0701,,0.1262,0.2223,0.3335,,0.025804,0.020038,0.0,6.0,transition,0.9255,-0.2832,-1.2793,67.62,2.3859,90.71,-17.0514,89.18,2603,sz301319,2025-09-23,60m,201
0.8553,high_trap,bull_aligned,65.7552,65.3147,56.5765,6.174,3.7308,0.0466,medium,51.6283,17.0,1.386,0.95,79.9759,59.1992,57.013,55.0937,56.6513,,0.351,0.4516,0.4117,,0.065344,0.021504,0.0,6.0,transition,4.5727,3.1922,2.4247,79.66,18.2095,88.79,-12.5071,89.94,2604,sh603786,2025-09-23,60m,201
0.45,main_wave,bull_aligned,25.5699,27.0062,22.7216,2.156,2.2864,0.0892,high,18.8029,19.0,1.818,0.95,25.6225,23.7364,22.8354,22.3358,22.4693,,0.0795,0.1472,0.1403,,0.0479,0.011206,0.0,6.0,transition,-0.5866,-0.3683,-0.1434,52.88,-3.2156,32.15,-5.6422,35.98,2605,bj920237,2025-09-23,60m,201
